rundate,reporting_period,reporting_airport_group_name,reporting_airport_name,total_atms,total_cancelled_atms,total_atms_excl_cancelled
13/12/2021 09:26,202110,Other UK Airports,ABERDEEN,"4,408",,"4,408"
13/12/2021 09:26,202110,Non UK Reporting Airports,ALDERNEY,377,,377
13/12/2021 09:26,202110,Other UK Airports,BARRA,126,32,94
13/12/2021 09:26,202110,Other UK Airports,BELFAST CITY (GEORGE BEST),"1,489",8,"1,481"
13/12/2021 09:26,202110,Other UK Airports,BELFAST INTERNATIONAL,"3,241",,"3,241"
13/12/2021 09:26,202110,Other UK Airports,BENBECULA,170,10,160
13/12/2021 09:26,202110,Other UK Airports,BIGGIN HILL,69,,69
13/12/2021 09:26,202110,Other UK Airports,BIRMINGHAM,"4,424",12,"4,412"
13/12/2021 09:26,202110,Other UK Airports,BOURNEMOUTH,513,,513
13/12/2021 09:26,202110,Other UK Airports,BRISTOL,"3,674",1,"3,673"
13/12/2021 09:26,202110,Other UK Airports,CAMPBELTOWN,8,4,4
13/12/2021 09:26,202110,Other UK Airports,CARDIFF WALES,302,,302
13/12/2021 09:26,202110,Other UK Airports,DONCASTER SHEFFIELD,481,2,479
13/12/2021 09:26,202110,Other UK Airports,EAST MIDLANDS INTERNATIONAL,"4,033",9,"4,024"
13/12/2021 09:26,202110,Other UK Airports,EDINBURGH,"5,692",43,"5,649"
13/12/2021 09:26,202110,Other UK Airports,EXETER,574,,574
13/12/2021 09:26,202110,Other UK Airports,GLASGOW,"3,897",,"3,897"
13/12/2021 09:26,202110,Other UK Airports,PRESTWICK,215,,215
13/12/2021 09:26,202110,Non UK Reporting Airports,GUERNSEY,"1,222",31,"1,191"
13/12/2021 09:26,202110,Other UK Airports,HUMBERSIDE,341,33,308
13/12/2021 09:26,202110,Other UK Airports,INVERNESS,829,,829
13/12/2021 09:26,202110,Other UK Airports,ISLAY,122,8,114
13/12/2021 09:26,202110,Non UK Reporting Airports,ISLE OF MAN,510,6,504
13/12/2021 09:26,202110,Other UK Airports,ISLES OF SCILLY (ST.MARYS),890,,890
13/12/2021 09:26,202110,Non UK Reporting Airports,JERSEY,"1,405",1,"1,404"
13/12/2021 09:26,202110,Other UK Airports,KIRKWALL,822,15,807
13/12/2021 09:26,202110,Other UK Airports,LANDS END (ST JUST),603,,603
13/12/2021 09:26,202110,Other UK Airports,LEEDS BRADFORD,"1,564",14,"1,550"
13/12/2021 09:26,202110,Other UK Airports,LERWICK (TINGWALL),79,,79
13/12/2021 09:26,202110,Other UK Airports,LIVERPOOL (JOHN LENNON),"1,951",8,"1,943"
13/12/2021 09:26,202110,London Area Airports,GATWICK,"7,912",21,"7,891"
13/12/2021 09:26,202110,London Area Airports,HEATHROW,"24,123",177,"23,946"
13/12/2021 09:26,202110,London Area Airports,LONDON CITY,"2,378",41,"2,337"
13/12/2021 09:26,202110,London Area Airports,STANSTED,"11,304",45,"11,259"
13/12/2021 09:26,202110,Other UK Airports,CITY OF DERRY (EGLINTON),213,1,212
13/12/2021 09:26,202110,Other UK Airports,MANCHESTER,"9,170",58,"9,112"
13/12/2021 09:26,202110,Other UK Airports,NEWCASTLE,"2,074",4,"2,070"
13/12/2021 09:26,202110,Other UK Airports,NEWQUAY,238,5,233
13/12/2021 09:26,202110,Other UK Airports,NORWICH,"1,152",,"1,152"
13/12/2021 09:26,202110,Other UK Airports,SUMBURGH,911,12,899
13/12/2021 09:26,202110,Other UK Airports,SHOREHAM,-,,-
13/12/2021 09:26,202110,Other UK Airports,SOUTHAMPTON,"1,262",,"1,262"
13/12/2021 09:26,202110,London Area Airports,SOUTHEND,296,2,294
13/12/2021 09:26,202110,Other UK Airports,STORNOWAY,388,10,378
13/12/2021 09:26,202110,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,431,,431
13/12/2021 09:26,202110,Other UK Airports,TIREE,126,4,122

