rundate,reporting_period,reporting_airport_group_name,reporting_airport_name,grand_total,air_transport,air_taxi,positioning_flights,local_movements,test_and_training,other_flights,aero_club,private_flights,official,military,business_aviation
13/12/2021 09:03,202110,London Area Airports,GATWICK,8170,7891,0,213,0,14,4,0,0,0,0,48
13/12/2021 09:03,202110,London Area Airports,HEATHROW,24393,23976,30,390,0,2,0,0,21,4,0,0
13/12/2021 09:03,202110,London Area Airports,SOUTHEND,1909,300,6,4,14,67,18,867,534,36,6,63
13/12/2021 09:03,202110,London Area Airports,STANSTED,12917,11316,57,480,0,9,77,0,0,2,2,1031
13/12/2021 09:03,202110,Miscellaneous,EDMISTON LONDON HELIPORT,810,244,244,188,32,0,76,0,232,0,10,28
13/12/2021 09:03,202110,Non UK Reporting Airports,ALDERNEY,619,387,10,5,86,0,0,33,108,0,0,0
13/12/2021 09:03,202110,Non UK Reporting Airports,GUERNSEY,2180,1234,43,120,224,4,20,266,256,0,12,44
13/12/2021 09:03,202110,Non UK Reporting Airports,ISLE OF MAN,956,620,116,33,0,4,3,52,109,0,10,125
13/12/2021 09:03,202110,Non UK Reporting Airports,JERSEY,2647,1408,4,41,1,6,611,509,0,65,6,0
13/12/2021 09:03,202110,Other UK Airports,BARRA,94,94,0,0,0,0,0,0,0,0,0,0
13/12/2021 09:03,202110,Other UK Airports,BELFAST CITY (GEORGE BEST),1545,1500,19,10,0,2,0,0,33,0,0,0
13/12/2021 09:03,202110,Other UK Airports,BELFAST INTERNATIONAL,4104,3290,49,46,0,3,334,0,0,105,326,0
13/12/2021 09:03,202110,Other UK Airports,BENBECULA,257,240,80,10,0,0,0,0,5,0,2,0
13/12/2021 09:03,202110,Other UK Airports,BIGGIN HILL,4401,1707,1638,81,578,0,0,387,927,0,10,711
13/12/2021 09:03,202110,Other UK Airports,BLACKPOOL,2817,60,60,327,0,118,12,1559,658,0,8,75
13/12/2021 09:03,202110,Other UK Airports,BOURNEMOUTH,3489,513,0,117,0,1512,386,171,554,0,62,174
13/12/2021 09:03,202110,Other UK Airports,BRISTOL,4550,3743,75,37,0,68,233,440,0,23,6,0
