rundate,this_period,last_period,group_name,airport_1_name,airport_2_name,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,BELFAST CITY (GEORGE BEST),388,388,0,3576,3576,0,-89.14989
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,BIRMINGHAM,1311,1311,0,9861,9861,0,-86.7052
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,BRISTOL,1000,1000,0,1203,1203,0,-16.87448
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,CARDIFF WALES,44,44,0,0,0,0,0
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,HUMBERSIDE,836,836,0,1899,1899,0,-55.97683
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,ISLE OF MAN,178,0,178,0,0,0,0
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,KIRKWALL,2623,2623,0,4391,4391,0,-40.26418
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,LEEDS BRADFORD,0,0,0,12,12,0,-100
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,MANCHESTER,2697,2697,0,17177,17177,0,-84.29877
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,NEWCASTLE,1525,1525,0,592,592,0,157.60135
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,NORWICH,2332,2332,0,3410,3410,0,-31.6129
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,SCATSTA,3681,0,3681,5191,0,5191,-29.08881
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,SOUTHAMPTON,20,20,0,497,497,0,-95.97586
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,SUMBURGH,4537,3336,1201,7006,5671,1335,-35.24122
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,TEESSIDE INTERNATIONAL AIRPORT,802,802,0,1544,1544,0,-48.05699
24/07/2020 10:34,202003,201903,Other Reporting Airports,ABERDEEN,WICK JOHN O GROATS,62,62,0,561,561,0,-88.94831
24/07/2020 10:34,202003,201903,Other Reporting Airports,ALDERNEY,GUERNSEY,1180,1180,0,2267,2267,0,-47.94883
24/07/2020 10:34,202003,201903,Other Reporting Airports,ALDERNEY,JERSEY,0,0,0,70,70,0,-100
24/07/2020 10:34,202003,201903,Other Reporting Airports,ALDERNEY,SOUTHAMPTON,816,816,0,1341,1341,0,-39.14989
24/07/2020 10:34,202003,201903,Other Reporting Airports,ANGLESEY (VALLEY),CARDIFF WALES,0,0,0,17,17,0,-100
24/07/2020 10:34,202003,201903,Other Reporting Airports,BARRA,GLASGOW,689,689,0,1234,1234,0,-44.16532
24/07/2020 10:34,202003,201903,Other Reporting Airports,BARRA,TIREE,6,6,0,0,0,0,0
24/07/2020 10:34,202003,201903,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BIRMINGHAM,2216,2216,0,21901,21901,0,-89.88174
