rundate,this_period,last_period,reporting_airport_group_name,reporting_airport_name,total_atms_this_period,atms_passenger_aircraft_this_period,atms_cargo_aircraft_this_period,total_atms_last_period,atms_passenger_aircraft_last_period,atms_cargo_aircraft_last_period,total_atms_percent,atms_passenger_aircraft_percent,atms_cargo_aircraft_percent
23/08/2018 13:33,201806,201706,Other UK Airports,ABERDEEN,6719,6674,45,7115,6973,142,-5.565706,-4.287968,-68.309859
23/08/2018 13:33,201806,201706,Non UK Reporting Airports,ALDERNEY,431,430,1,506,501,5,-14.822134,-14.171657,-80.000000
23/08/2018 13:33,201806,201706,Other UK Airports,BARRA,138,138,0,133,133,0,3.759398,3.759398,
23/08/2018 13:33,201806,201706,Other UK Airports,BELFAST CITY (GEORGE BEST),3166,3166,0,3281,3281,0,-3.505029,-3.505029,
23/08/2018 13:33,201806,201706,Other UK Airports,BELFAST INTERNATIONAL,4273,3983,290,3700,3700,0,15.486486,7.648649,
23/08/2018 13:33,201806,201706,Other UK Airports,BENBECULA,170,170,0,146,146,0,16.438356,16.438356,
23/08/2018 13:33,201806,201706,Other UK Airports,BIGGIN HILL,16,16,0,5,5,0,220.000000,220.000000,
23/08/2018 13:33,201806,201706,Other UK Airports,BIRMINGHAM,9908,9684,224,10948,10711,237,-9.499452,-9.588274,-5.485232
23/08/2018 13:33,201806,201706,Other UK Airports,BLACKPOOL,392,392,0,436,436,0,-10.091743,-10.091743,
23/08/2018 13:33,201806,201706,Other UK Airports,BOURNEMOUTH,421,421,0,451,451,0,-6.651885,-6.651885,
23/08/2018 13:33,201806,201706,Other UK Airports,BRISTOL,6465,6465,0,6217,6217,0,3.989062,3.989062,
23/08/2018 13:33,201806,201706,Other UK Airports,CAMPBELTOWN,92,92,0,96,96,0,-4.166667,-4.166667,
23/08/2018 13:33,201806,201706,Other UK Airports,CARDIFF WALES,1707,1707,0,1804,1804,0,-5.376940,-5.376940,
23/08/2018 13:33,201806,201706,Other UK Airports,CITY OF DERRY (EGLINTON),183,183,0,175,175,0,4.571429,4.571429,
