rundate,reporting_period,reporting_airport_group_name,reporting_airport_name,grand_total,air_transport,air_taxi,positioning_flights,local_movements,test_and_training,other_flights,aero_club,private_flights,official,military,business_aviation
26/10/2021 14:21,202108,London Area Airports,GATWICK,8216,7985,0,148,0,22,13,0,0,0,0,48
26/10/2021 14:21,202108,London Area Airports,HEATHROW,19450,19018,14,408,0,0,0,0,22,2,0,0
26/10/2021 14:21,202108,London Area Airports,LONDON CITY,1437,1409,110,28,0,0,0,0,0,0,0,0
26/10/2021 14:21,202108,London Area Airports,LUTON,7744,5766,0,66,0,10,15,0,0,2,0,1885
26/10/2021 14:21,202108,London Area Airports,SOUTHEND,2254,456,2,3,34,94,20,1086,462,21,8,70
26/10/2021 14:21,202108,London Area Airports,STANSTED,12091,10775,56,429,0,6,76,0,0,2,0,803
26/10/2021 14:21,202108,Miscellaneous,EDMISTON LONDON HELIPORT,471,104,104,85,72,0,38,0,162,10,0,0
26/10/2021 14:21,202108,Non UK Reporting Airports,ALDERNEY,688,417,24,3,149,2,2,21,94,0,0,0
26/10/2021 14:21,202108,Non UK Reporting Airports,GUERNSEY,2155,1096,40,119,298,12,28,263,281,0,4,54
26/10/2021 14:21,202108,Non UK Reporting Airports,ISLE OF MAN,1096,665,174,31,0,18,0,74,186,0,6,116
26/10/2021 14:21,202108,Non UK Reporting Airports,JERSEY,2905,1495,1,52,0,2,558,750,0,46,2,0
26/10/2021 14:21,202108,Other UK Airports,BARRA,148,124,0,0,0,4,0,0,8,0,12,0
26/10/2021 14:21,202108,Other UK Airports,BELFAST CITY (GEORGE BEST),1689,1625,17,17,0,0,0,0,47,0,0,0
26/10/2021 14:21,202108,Other UK Airports,BELFAST INTERNATIONAL,3868,3079,63,64,0,6,429,0,0,90,200,0
26/10/2021 14:21,202108,Other UK Airports,BENBECULA,305,272,101,21,0,0,0,0,10,0,2,0
26/10/2021 14:21,202108,Other UK Airports,BIGGIN HILL,4730,1635,1572,73,1196,0,0,554,811,0,29,432
26/10/2021 14:21,202108,Other UK Airports,BIRMINGHAM,4600,4163,104,132,0,2,264,0,32,3,4,0
26/10/2021 14:21,202108,Other UK Airports,BLACKPOOL,5048,100,100,400,0,336,0,3146,979,0,42,45
26/10/2021 14:21,202108,Other UK Airports,BOURNEMOUTH,3889,477,0,67,0,1828,457,209,688,0,8,155
26/10/2021 14:21,202108,Other UK Airports,BRISTOL,4283,3351,68,31,0,141,250,469,0,23,18,0
26/10/2021 14:21,202108,Other UK Airports,CAMBRIDGE,2539,0,0,0,258,5,0,1906,264,0,20,86
26/10/2021 14:21,202108,Other UK Airports,CAMPBELTOWN,142,98,10,10,0,0,0,0,34,0,0,0
26/10/2021 14:21,202108,Other UK Airports,CARDIFF WALES,1188,309,0,29,0,62,0,370,395,0,23,0
26/10/2021 14:21,202108,Other UK Airports,CITY OF DERRY (EGLINTON),647,264,11,4,60,20,0,128,118,0,0,53
26/10/2021 14:21,202108,Other UK Airports,COVENTRY,2897,2,2,0,1,2633,0,0,261,0,0,0
26/10/2021 14:21,202108,Other UK Airports,DONCASTER SHEFFIELD,1588,809,344,39,0,173,60,408,4,63,32,0
26/10/2021 14:21,202108,Other UK Airports,DUNDEE,3131,157,22,34,52,71,10,2643,56,0,6,102
26/10/2021 14:21,202108,Other UK Airports,EAST MIDLANDS INTERNATIONAL,5423,4097,167,365,0,151,308,0,54,0,3,445
26/10/2021 14:21,202108,Other UK Airports,EDINBURGH,5140,4740,32,107,0,0,1,0,279,0,13,0
26/10/2021 14:21,202108,Other UK Airports,GLOUCESTERSHIRE,7128,42,42,46,364,772,27,4240,1538,0,18,81
26/10/2021 14:21,202108,Other UK Airports,HAWARDEN,2295,0,0,0,126,20,60,1387,474,0,148,80
26/10/2021 14:21,202108,Other UK Airports,HUMBERSIDE,1432,364,5,127,0,704,103,0,63,0,48,23
26/10/2021 14:21,202108,Other UK Airports,INVERNESS,3271,1136,317,282,66,71,14,1501,117,0,8,76
26/10/2021 14:21,202108,Other UK Airports,ISLAY,297,140,34,37,0,0,0,0,120,0,0,0
26/10/2021 14:21,202108,Other UK Airports,ISLES OF SCILLY (ST.MARYS),1383,1178,18,6,0,0,0,0,173,26,0,0
26/10/2021 14:21,202108,Other UK Airports,KIRKWALL,1116,945,125,58,0,30,30,0,53,0,0,0
26/10/2021 14:21,202108,Other UK Airports,LANDS END (ST JUST),1023,822,66,14,0,30,1,6,150,0,0,0
26/10/2021 14:21,202108,Other UK Airports,LEEDS BRADFORD,2252,1665,133,133,0,263,6,0,178,0,7,0
26/10/2021 14:21,202108,Other UK Airports,LERWICK (TINGWALL),150,123,20,19,0,0,0,0,8,0,0,0
26/10/2021 14:21,202108,Other UK Airports,LIVERPOOL (JOHN LENNON),3958,2122,69,29,0,12,0,1376,233,0,40,146
26/10/2021 14:21,202108,Other UK Airports,LYDD,3671,11,11,16,303,21,0,2209,959,142,6,4
26/10/2021 14:21,202108,Other UK Airports,MANCHESTER,8989,8339,1,109,0,8,12,0,0,0,0,521
26/10/2021 14:21,202108,Other UK Airports,NEWCASTLE,2831,1904,8,64,0,2,0,14,689,98,48,12
26/10/2021 14:21,202108,Other UK Airports,NEWQUAY,3396,930,439,95,0,437,72,0,1215,0,551,96
26/10/2021 14:21,202108,Other UK Airports,NORWICH,3332,1253,0,371,520,57,12,529,510,0,80,0
26/10/2021 14:21,202108,Other UK Airports,OXFORD (KIDLINGTON),7076,31,28,386,8,5645,0,0,688,0,1,317
26/10/2021 14:21,202108,Other UK Airports,PRESTWICK,1913,307,0,43,0,143,0,853,234,0,333,0
26/10/2021 14:21,202108,Other UK Airports,SHOREHAM,4906,0,0,27,154,2290,23,1227,1145,0,12,28
26/10/2021 14:21,202108,Other UK Airports,STORNOWAY,712,568,180,24,24,60,0,0,31,0,5,0
26/10/2021 14:21,202108,Other UK Airports,SUMBURGH,1649,1270,105,121,37,51,152,0,14,0,4,0
26/10/2021 14:21,202108,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,2217,567,3,21,0,76,610,919,2,0,22,0
26/10/2021 14:21,202108,Other UK Airports,TIREE,171,146,16,0,2,0,0,0,23,0,0,0
26/10/2021 14:21,202108,Other UK Airports,WICK JOHN O GROATS,387,38,36,104,0,88,41,0,92,0,24,0

