Run_Date,This_Period,Last_Period,rpt_apt_grp_name,rpt_apt_name,total_pax_tp,total_pax_eu_shd_tp,total_pax_eu_cht_tp,total_pax_eu_tp,total_pax_eu_lp,total_pax_eu_pc,total_pax_oi_shd_tp,total_pax_oi_cht_tp,total_pax_oi_tp,total_pax_oi_lp,total_pax_oi_pc
26/10/2021 14:33:30,      202108,202008,London Area Airports,GATWICK,"828,153","633,155","103,074","736,229","651,243",13.0498140,"83,321","8,603","91,924","171,693",-46.4602517
26/10/2021 14:33:30,      202108,202008,London Area Airports,HEATHROW,"2,014,765","999,376","2,332","1,001,708","835,634",19.8740118,"1,003,905","9,152","1,013,057","474,520",113.4908961
26/10/2021 14:33:30,      202108,202008,London Area Airports,LONDON CITY,"56,879","56,879",0,"56,879","16,536",243.9707305,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,London Area Airports,LUTON,"690,287","598,443","5,704","604,147","707,701",-14.6324507,"86,140",0,"86,140","75,133",14.6500206
26/10/2021 14:33:30,      202108,202008,London Area Airports,SOUTHEND,"26,675","26,675",0,"26,675","34,657",-23.0314222,0,0,0,23,0.0000000
26/10/2021 14:33:30,      202108,202008,London Area Airports,STANSTED,"1,083,229","1,019,838","17,928","1,037,766","736,696",40.8676035,"44,686",777,"45,463","126,565",-64.0793268
26/10/2021 14:33:30,      202108,202008,Other UK Airports,ABERDEEN,"49,637","15,911",189,"16,100","14,601",10.2664201,"2,659","30,878","33,537","28,869",16.1695937
26/10/2021 14:33:30,      202108,202008,Other UK Airports,BELFAST CITY (GEORGE BEST),"20,527","20,449",76,"20,525","1,432",1333.3100559,0,2,2,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,BELFAST INTERNATIONAL,"41,027","37,717","3,302","41,019","37,389",9.7087379,0,8,8,"4,213",-99.8101116
26/10/2021 14:33:30,      202108,202008,Other UK Airports,BIGGIN HILL,520,0,502,502,360,39.4444444,0,18,18,53,-66.0377358
26/10/2021 14:33:30,      202108,202008,Other UK Airports,BIRMINGHAM,"318,991","246,665","52,322","298,987","186,420",60.3835425,"9,786","10,218","20,004","32,203",-37.8815638
26/10/2021 14:33:30,      202108,202008,Other UK Airports,BLACKPOOL,,0,0,0,0,0.0000000,0,,0,"1,424",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,BOURNEMOUTH,"32,430","26,576","5,854","32,430","19,284",68.1705040,0,0,0,"3,025",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,BRISTOL,"232,162","210,259","21,903","232,162","197,540",17.5265769,0,0,0,"24,889",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,CARDIFF WALES,"15,389","9,431","5,921","15,352","11,629",32.0147906,0,37,37,"3,770",-99.0185676
26/10/2021 14:33:30,      202108,202008,Other UK Airports,CITY OF DERRY (EGLINTON),,0,,0,70,0.0000000,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,DONCASTER SHEFFIELD,"58,563","40,894","17,669","58,563","50,590",15.7600316,0,0,0,"6,743",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,DUNDEE,3,0,3,3,4,-25.0000000,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,EAST MIDLANDS INTERNATIONAL,"146,432","127,941","18,491","146,432","112,736",29.8892989,0,0,0,"13,569",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,EDINBURGH,"175,004","169,066",296,"169,362","188,934",-10.3591730,"5,448",194,"5,642","22,717",-75.1639741
26/10/2021 14:33:30,      202108,202008,Other UK Airports,EXETER,"3,841","3,003",838,"3,841","4,686",-18.0324370,0,0,0,"1,441",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,GLASGOW,"65,653","60,080","1,842","61,922","53,681",15.3518005,"3,533",198,"3,731","19,304",-80.6723995
26/10/2021 14:33:30,      202108,202008,Other UK Airports,HUMBERSIDE,"2,725",872,170,"1,042","1,247",-16.4394547,0,"1,683","1,683",729,130.8641975
26/10/2021 14:33:30,      202108,202008,Other UK Airports,INVERNESS,"1,521","1,521",0,"1,521","2,236",-31.9767442,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,KIRKWALL,,0,0,0,0,0.0000000,0,,0,28,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,LEEDS BRADFORD,"116,693","116,605",88,"116,693","70,043",66.6019445,0,0,0,"14,444",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,LIVERPOOL (JOHN LENNON),"147,583","144,530",463,"144,993","130,855",10.8043254,"2,507",83,"2,590","6,002",-56.8477174
26/10/2021 14:33:30,      202108,202008,Other UK Airports,MANCHESTER,"766,779","600,161","103,030","703,191","485,703",44.7779816,"56,317","7,271","63,588","163,767",-61.1716646
26/10/2021 14:33:30,      202108,202008,Other UK Airports,NEWCASTLE,"104,345","104,345",0,"104,345","59,211",76.2257013,0,0,0,"18,865",0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,NEWQUAY,"2,473","2,473",0,"2,473","1,433",72.5750174,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,NORWICH,"9,284","1,597","1,047","2,644","1,512",74.8677249,0,"6,640","6,640",0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,OXFORD (KIDLINGTON),247,247,0,247,191,29.3193717,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,PRESTWICK,"12,031","12,031",0,"12,031","12,527",-3.9594476,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,SOUTHAMPTON,"7,586","7,586",0,"7,586",63,11941.2698413,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,STORNOWAY,2,0,0,0,0,0.0000000,0,2,2,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Other UK Airports,SUMBURGH,"6,198",0,0,0,0,0.0000000,0,"6,198","6,198","3,639",70.3215169
26/10/2021 14:33:30,      202108,202008,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,"4,851","4,590",261,"4,851","1,053",360.6837607,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Non UK Reporting Airports,GUERNSEY,2,0,2,2,0,0.0000000,0,0,0,0,0.0000000
26/10/2021 14:33:30,      202108,202008,Non UK Reporting Airports,JERSEY,"3,042",509,"2,533","3,042","1,374",121.3973799,0,0,0,0,0.0000000

