rundate,this_period,last_period,reporting_airport_group_name,reporting_airport_name,total_atms_this_period,atms_passenger_aircraft_this_period,atms_cargo_aircraft_this_period,total_atms_last_period,atms_passenger_aircraft_last_period,atms_cargo_aircraft_last_period,total_atms_percent,atms_passenger_aircraft_percent,atms_cargo_aircraft_percent
26/10/2021 14:28,202108,202008,Other UK Airports,LIVERPOOL (JOHN LENNON),2071,2071,0,1957,1956,1,5.825243,5.879346,-.000000
26/10/2021 14:28,202108,202008,London Area Airports,LONDON CITY,1305,1305,0,543,543,0,140.331492,140.331492,
26/10/2021 14:28,202108,202008,London Area Airports,LUTON,5790,5692,98,7196,7075,121,-19.538633,-19.547703,-19.008264
26/10/2021 14:28,202108,202008,Other UK Airports,MANCHESTER,8341,8204,137,6525,6468,57,27.831418,26.839827,140.350877
26/10/2021 14:28,202108,202008,Other UK Airports,NEWCASTLE,1914,1881,33,1327,1295,32,44.235117,45.250965,3.125000
26/10/2021 14:28,202108,202008,Other UK Airports,NEWQUAY,482,482,0,149,149,0,223.489933,223.489933,
26/10/2021 14:28,202108,202008,Other UK Airports,NORWICH,1253,1253,0,114,114,0,999.122807,999.122807,
26/10/2021 14:28,202108,202008,Other UK Airports,OXFORD (KIDLINGTON),3,3,0,3,3,0,0.000000,0.000000,
26/10/2021 14:28,202108,202008,Other UK Airports,PRESTWICK,301,239,62,321,268,53,-6.230530,-10.820896,16.981132
26/10/2021 14:28,202108,202008,Other UK Airports,SOUTHAMPTON,1169,1169,0,472,472,0,147.669492,147.669492,
26/10/2021 14:28,202108,202008,London Area Airports,SOUTHEND,452,266,186,570,570,0,-20.701754,-53.333333,
26/10/2021 14:28,202108,202008,London Area Airports,STANSTED,10712,9843,869,9497,8676,821,12.793514,13.450899,5.846529
26/10/2021 14:28,202108,202008,Other UK Airports,STORNOWAY,397,397,0,192,192,0,106.770833,106.770833,
26/10/2021 14:28,202108,202008,Other UK Airports,SUMBURGH,944,944,0,643,642,1,46.811820,47.040498,-.000000
26/10/2021 14:28,202108,202008,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,564,564,0,177,177,0,218.644068,218.644068,
26/10/2021 14:28,202108,202008,Other UK Airports,TIREE,141,141,0,102,102,0,38.235294,38.235294,

