rundate,reporting_period,reporting_airport_group_name,reporting_airport_name,total_freight,freight_set_down_scheduled_UK,freight_picked_up_scheduled_UK,freight_set_down_scheduled_foreign_EU,freight_picked_up_scheduled_foreign_EU,freight_set_down_scheduled_foreign_non_EU,freight_picked_up_scheduled_foreign_non_EU,freight_set_down_charter_UK,freight_picked_up_charter_UK,freight_set_down_charter_foreign_EU,freight_picked_up_charter_foreign_EU,freight_set_down_charter_foreign_non_EU,freight_picked_up_charter_foreign_non_EU
10/26/2021 2:26:13 PM,202108,London Area Airports,GATWICK,1078.391000,220.484000,56.118000,7.233000,1.052000,425.056000,301.333000,63.425000,3.690000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,London Area Airports,HEATHROW,111496.225000,16529.197000,20410.233000,1504.710000,2478.373000,30058.586000,22563.548000,3788.005000,4291.917000,2079.469000,498.634000,4446.976000,2846.577000
10/26/2021 2:26:13 PM,202108,London Area Airports,LUTON,1896.959000,0.000000,0.000000,1667.786000,24.513000,201.241000,3.419000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,London Area Airports,SOUTHEND,1089.464000,0.000000,0.000000,682.846000,406.618000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,London Area Airports,STANSTED,22641.623000,147.223000,46.313000,1480.670000,326.428000,12161.129000,8160.079000,0.189000,3.557000,0.000000,0.000000,302.075000,13.960000
10/26/2021 2:26:13 PM,202108,Other UK Airports,ABERDEEN,550.048000,230.774000,170.504000,2.170000,2.566000,5.774000,5.587000,57.915000,74.758000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,BARRA,0.618000,0.599000,0.019000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,BELFAST CITY (GEORGE BEST),1.595000,0.033000,0.000000,1.562000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,BELFAST INTERNATIONAL,2174.613000,1324.438000,591.991000,0.061000,0.000000,111.552000,146.571000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,BENBECULA,3.057000,2.760000,0.297000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,BIRMINGHAM,1935.649000,0.000000,7.648000,11.334000,8.013000,1136.784000,745.322000,14.170000,1.803000,10.564000,0.000000,0.000000,0.011000
10/26/2021 2:26:13 PM,202108,Other UK Airports,BOURNEMOUTH,1780.352000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255.300000,525.052000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,BRISTOL,1.008000,0.000000,0.000000,1.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,DONCASTER SHEFFIELD,1782.686000,0.000000,0.000000,0.000000,0.000000,920.693000,60.576000,0.000000,0.000000,0.000000,0.000000,776.780000,24.637000
10/26/2021 2:26:13 PM,202108,Other UK Airports,EAST MIDLANDS INTERNATIONAL,31886.014000,4589.025000,5871.113000,4983.289000,3281.693000,3361.972000,1985.578000,0.000000,3.222000,2101.303000,1676.184000,1956.792000,2075.843000
10/26/2021 2:26:13 PM,202108,Other UK Airports,EDINBURGH,1571.537000,655.486000,497.509000,164.984000,108.083000,69.819000,68.544000,7.112000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,GLASGOW,372.903000,4.994000,18.028000,2.334000,0.742000,180.853000,165.952000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,HUMBERSIDE,8.080000,0.000000,0.013000,0.001000,0.000000,0.000000,0.000000,3.324000,4.742000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,ISLAY,13.719000,6.551000,7.168000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,ISLES OF SCILLY (ST.MARYS),7.800000,7.300000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,KIRKWALL,1.864000,0.698000,1.166000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,LANDS END (ST JUST),7.800000,7.300000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,MANCHESTER,4278.594000,9.842000,0.200000,39.638000,28.626000,2523.303000,1650.334000,4.933000,0.201000,2.985000,18.532000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,NEWCASTLE,67.486000,0.528000,0.005000,0.137000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.393000,36.423000
10/26/2021 2:26:13 PM,202108,Other UK Airports,NORWICH,11.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.415000,5.590000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,PRESTWICK,1233.795000,0.000000,0.000000,717.126000,285.210000,0.000000,0.000000,23.895000,0.000000,0.000000,0.000000,159.256000,48.308000
10/26/2021 2:26:13 PM,202108,Other UK Airports,SOUTHAMPTON,2.532000,1.626000,0.906000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,STORNOWAY,13.075000,12.025000,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,SUMBURGH,16.490000,8.682000,0.412000,0.000000,0.000000,0.000000,0.000000,3.567000,3.829000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Other UK Airports,TIREE,0.787000,0.601000,0.186000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Non UK Reporting Airports,ALDERNEY,3.415000,2.945000,0.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Non UK Reporting Airports,GUERNSEY,67.703000,0.697000,3.636000,0.000000,0.000000,0.000000,0.000000,52.591000,10.779000,0.000000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Non UK Reporting Airports,ISLE OF MAN,9.432000,0.913000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.519000,0.000000,0.000000,0.000000
10/26/2021 2:26:13 PM,202108,Non UK Reporting Airports,JERSEY,87.521000,39.996000,13.859000,0.000000,0.000000,0.000000,0.000000,32.456000,1.210000,0.000000,0.000000,0.000000,0.000000

