rundate,this_period,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_fixed_wing_this_period,total_pax_fixed_wing_last_period,total_pax_fixed_wing_percent_change,total_pax_rotary_wing_this_period,total_pax_rotary_wing_last_period,total_pax_rotary_wing_percent_change,total_atms_fixed_wing_this_period,total_atms_fixed_wing_last_period,total_atms_fixed_wing_percent_change,total_atms_rotary_wing_this_period,total_atms_rotary_wing_last_period,total_atms_rotary_wing_percent_change
10/26/2021 2:17:32 PM,202108,202008,London Area Airports,GATWICK,1023222,900682,13.605245803,0,0,Null,8002,7916,1.086407276,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,London Area Airports,HEATHROW,2232752,1418659,57.384685115,0,0,Null,19189,15423,24.418076898,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,London Area Airports,LONDON CITY,86583,21826,296.696600385,0,0,Null,1305,543,140.331491713,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,London Area Airports,LUTON,772808,835310,-7.482491530,0,0,Null,5790,7196,-19.538632574,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,London Area Airports,SOUTHEND,26675,34680,-23.082468281,0,0,Null,452,570,-20.701754386,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,London Area Airports,STANSTED,1143922,901742,26.856905856,0,0,Null,10735,9514,12.833718730,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Non UK Reporting Airports,ALDERNEY,5767,3644,58.260153677,0,0,Null,393,238,65.126050420,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Non UK Reporting Airports,GUERNSEY,37132,11129,233.650822176,0,0,Null,1065,530,100.943396226,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Non UK Reporting Airports,ISLE OF MAN,22933,7184,219.223273942,0,0,Null,499,292,70.890410959,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Non UK Reporting Airports,JERSEY,121316,61317,97.850514539,0,0,Null,1496,652,129.447852761,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,ABERDEEN,90202,41516,117.270449947,30612,24596,24.459261669,1892,1358,39.322533137,2715,2230,21.748878924
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BARRA,1518,1048,44.847328244,0,0,Null,136,126,7.936507937,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BELFAST CITY (GEORGE BEST),124156,30243,310.528056079,0,0,Null,1610,390,312.820512821,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BELFAST INTERNATIONAL,343462,215215,59.590177265,0,0,Null,3003,2174,38.132474701,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BENBECULA,2442,1362,79.295154185,0,0,Null,176,101,74.257425743,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BIGGIN HILL,563,413,36.319612591,0,0,Null,63,44,43.181818182,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BIRMINGHAM,392166,248155,58.032681187,0,0,Null,4084,2772,47.330447330,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BLACKPOOL,0,0,Null,0,1424,Null,0,0,Null,0,426,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BOURNEMOUTH,38489,22309,72.526782913,0,0,Null,477,302,57.947019868,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,BRISTOL,332387,273373,21.587355006,0,0,Null,3292,2844,15.752461322,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,CAMPBELTOWN,508,175,190.285714286,0,0,Null,95,81,17.283950617,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,CARDIFF WALES,18099,15443,17.198730817,0,0,Null,309,240,28.750000000,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,CITY OF DERRY (EGLINTON),10719,9074,18.128719418,0,0,Null,257,160,60.625000000,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,DONCASTER SHEFFIELD,58696,57418,2.225782856,0,0,Null,465,366,27.049180328,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,DUNDEE,2885,1039,177.670837344,0,0,Null,136,59,130.508474576,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,EAST MIDLANDS INTERNATIONAL,159732,127792,24.993739827,0,0,Null,3946,3490,13.065902579,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,EDINBURGH,380847,315008,20.900739029,0,0,Null,4734,4179,13.280689160,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,EXETER,19024,8422,125.884587984,0,0,Null,611,258,136.821705426,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,GLASGOW,252177,163252,54.471001887,0,0,Null,3255,2519,29.217943628,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,HUMBERSIDE,2732,1818,50.275027503,1008,678,48.672566372,242,115,110.434782609,150,121,23.966942149
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,INVERNESS,60711,30619,98.278846468,0,0,Null,820,451,81.818181818,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,ISLAY,1683,865,94.566473988,0,0,Null,124,92,34.782608696,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,KIRKWALL,10146,5292,91.723356009,0,28,Null,858,712,20.505617978,0,2,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,LEEDS BRADFORD,134053,85560,56.677185601,0,0,Null,1547,884,75.000000000,0,0,Null
