rundate,reporting_period,airport_name,this_year_pax,this_year_total_pax_UK_airports,last_year_pax,last_year_total_pax_UK_airports
26/10/2021 14:17,202108,HEATHROW,11983413,38226433,44418786,154864692
26/10/2021 14:17,202108,STANSTED,4021557,38226433,15096846,154864692
26/10/2021 14:17,202108,GATWICK,3532323,38226433,23395708,154864692
26/10/2021 14:17,202108,MANCHESTER,3457078,38226433,14819900,154864692
26/10/2021 14:17,202108,LUTON,3251592,38226433,10261887,154864692
26/10/2021 14:17,202108,EDINBURGH,1611463,38226433,7618327,154864692
26/10/2021 14:17,202108,BELFAST INTERNATIONAL,1457623,38226433,3248218,154864692
26/10/2021 14:17,202108,BIRMINGHAM,1333756,38226433,6341254,154864692
26/10/2021 14:17,202108,GLASGOW,1120789,38226433,4373678,154864692
26/10/2021 14:17,202108,BRISTOL,1086200,38226433,4624306,154864692
26/10/2021 14:17,202108,ABERDEEN,835227,38226433,1701535,154864692
26/10/2021 14:17,202108,LIVERPOOL (JOHN LENNON),696562,38226433,2689366,154864692
26/10/2021 14:17,202108,BELFAST CITY (GEORGE BEST),542684,38226433,1159483,154864692
26/10/2021 14:17,202108,NEWCASTLE,528849,38226433,2481720,154864692
26/10/2021 14:17,202108,EAST MIDLANDS INTERNATIONAL,457876,38226433,2088753,154864692
26/10/2021 14:17,202108,LEEDS BRADFORD,374051,38226433,1823759,154864692
26/10/2021 14:17,202108,LONDON CITY,281978,38226433,2559696,154864692
26/10/2021 14:17,202108,INVERNESS,221100,38226433,488507,154864692
26/10/2021 14:17,202108,DONCASTER SHEFFIELD,201979,38226433,692310,154864692
26/10/2021 14:17,202108,SUMBURGH,154013,38226433,155083,154864692
26/10/2021 14:17,202108,SOUTHAMPTON,148082,38226433,805755,154864692
26/10/2021 14:17,202108,NORWICH,103026,38226433,254049,154864692
26/10/2021 14:17,202108,BOURNEMOUTH,97018,38226433,404335,154864692
26/10/2021 14:17,202108,NEWQUAY,80684,38226433,183095,154864692
26/10/2021 14:17,202108,SOUTHEND,68202,38226433,1075323,154864692
26/10/2021 14:17,202108,ISLES OF SCILLY (ST.MARYS),67591,38226433,44866,154864692
26/10/2021 14:17,202108,EXETER,65448,38226433,445541,154864692
26/10/2021 14:17,202108,CARDIFF WALES,63046,38226433,677997,154864692
26/10/2021 14:17,202108,CITY OF DERRY (EGLINTON),60134,38226433,130429,154864692
26/10/2021 14:17,202108,KIRKWALL,58172,38226433,89931,154864692
26/10/2021 14:17,202108,LANDS END (ST JUST),49584,38226433,35697,154864692
26/10/2021 14:17,202108,TEESSIDE INTERNATIONAL AIRPORT,44124,38226433,29991,154864692
26/10/2021 14:17,202108,STORNOWAY,42862,38226433,75897,154864692
26/10/2021 14:17,202108,PRESTWICK,41728,38226433,260475,154864692
26/10/2021 14:17,202108,HUMBERSIDE,23431,38226433,101055,154864692
26/10/2021 14:17,202108,BENBECULA,15432,38226433,19975,154864692
26/10/2021 14:17,202108,DUNDEE,12500,38226433,12672,154864692
26/10/2021 14:17,202108,ISLAY,8825,38226433,16527,154864692
26/10/2021 14:17,202108,BARRA,8642,38226433,8309,154864692
26/10/2021 14:17,202108,TIREE,7046,38226433,6652,154864692
26/10/2021 14:17,202108,BLACKPOOL,2978,38226433,13717,154864692
26/10/2021 14:17,202108,CAMPBELTOWN,2784,38226433,3609,154864692
26/10/2021 14:17,202108,BIGGIN HILL,2242,38226433,1998,154864692
26/10/2021 14:17,202108,LERWICK (TINGWALL),1993,38226433,1821,154864692
26/10/2021 14:17,202108,OXFORD (KIDLINGTON),710,38226433,310,154864692
26/10/2021 14:17,202108,LYDD,31,38226433,3,154864692
26/10/2021 14:17,202108,GLOUCESTERSHIRE,5,38226433,0,154864692
26/10/2021 14:17,202108,DURHAM TEES VALLEY,0,38226433,49422,154864692
26/10/2021 14:17,202108,SCATSTA,0,38226433,70430,154864692
26/10/2021 14:17,202108,WICK JOHN O GROATS,0,38226433,5689,154864692

