rundate,reporting_period,airport_name,this_year_pax,this_year_total_pax_UK_airports,last_year_pax,last_year_total_pax_UK_airports
16/08/2021 09:14,202106,HEATHROW,10525820,33873801,57568043,205695232
16/08/2021 09:14,202106,STANSTED,3556798,33873801,19350627,205695232
16/08/2021 09:14,202106,LUTON,3362554,33873801,12663858,205695232
16/08/2021 09:14,202106,GATWICK,3195862,33873801,31897622,205695232
16/08/2021 09:14,202106,MANCHESTER,3154655,33873801,20320973,205695232
16/08/2021 09:14,202106,EDINBURGH,1445558,33873801,10119856,205695232
16/08/2021 09:14,202106,BELFAST INTERNATIONAL,1158377,33873801,4207827,205695232
16/08/2021 09:14,202106,BIRMINGHAM,1124279,33873801,8718472,205695232
16/08/2021 09:14,202106,BRISTOL,966225,33873801,6211892,205695232
16/08/2021 09:14,202106,GLASGOW,900414,33873801,6018063,205695232
16/08/2021 09:14,202106,ABERDEEN,738064,33873801,2123843,205695232
16/08/2021 09:14,202106,LIVERPOOL (JOHN LENNON),628876,33873801,3449374,205695232
16/08/2021 09:14,202106,NEWCASTLE,453123,33873801,3529854,205695232
16/08/2021 09:14,202106,EAST MIDLANDS INTERNATIONAL,434082,33873801,3055338,205695232
16/08/2021 09:14,202106,BELFAST CITY (GEORGE BEST),374121,33873801,1615153,205695232
16/08/2021 09:14,202106,LEEDS BRADFORD,315190,33873801,2670329,205695232
16/08/2021 09:14,202106,DONCASTER SHEFFIELD,208637,33873801,952502,205695232
16/08/2021 09:14,202106,LONDON CITY,175976,33873801,3465531,205695232
16/08/2021 09:14,202106,INVERNESS,153787,33873801,644386,205695232
16/08/2021 09:14,202106,SUMBURGH,136517,33873801,190434,205695232
16/08/2021 09:14,202106,SOUTHAMPTON,98445,33873801,1158859,205695232
16/08/2021 09:14,202106,NORWICH,85556,33873801,363186,205695232
16/08/2021 09:14,202106,SOUTHEND,82547,33873801,1499272,205695232
16/08/2021 09:14,202106,BOURNEMOUTH,78946,33873801,558377,205695232
16/08/2021 09:14,202106,ISLES OF SCILLY (ST.MARYS),56147,33873801,59405,205695232
16/08/2021 09:14,202106,CITY OF DERRY (EGLINTON),55842,33873801,154509,205695232
16/08/2021 09:14,202106,CARDIFF WALES,54058,33873801,1083666,205695232
16/08/2021 09:14,202106,PRESTWICK,48949,33873801,394507,205695232
16/08/2021 09:14,202106,KIRKWALL,47523,33873801,113628,205695232
16/08/2021 09:14,202106,EXETER,43503,33873801,667991,205695232
16/08/2021 09:14,202106,LANDS END (ST JUST),42606,33873801,42874,205695232
16/08/2021 09:14,202106,NEWQUAY,38138,33873801,291302,205695232
16/08/2021 09:14,202106,STORNOWAY,33452,33873801,94679,205695232
16/08/2021 09:14,202106,TEESSIDE INTERNATIONAL AIRPORT,26936,33873801,26033,205695232
16/08/2021 09:14,202106,HUMBERSIDE,20701,33873801,137812,205695232
16/08/2021 09:14,202106,BENBECULA,12106,33873801,24454,205695232
16/08/2021 09:14,202106,DUNDEE,8281,33873801,14844,205695232
16/08/2021 09:14,202106,BARRA,7148,33873801,9796,205695232
16/08/2021 09:14,202106,ISLAY,6865,33873801,22863,205695232
16/08/2021 09:14,202106,TIREE,5717,33873801,8259,205695232
16/08/2021 09:14,202106,BLACKPOOL,4932,33873801,13758,205695232
16/08/2021 09:14,202106,BIGGIN HILL,2160,33873801,1865,205695232
16/08/2021 09:14,202106,CAMPBELTOWN,2018,33873801,5067,205695232
16/08/2021 09:14,202106,LERWICK (TINGWALL),1640,33873801,2251,205695232
16/08/2021 09:14,202106,OXFORD (KIDLINGTON),665,33873801,58,205695232
16/08/2021 09:14,202106,GLOUCESTERSHIRE,5,33873801,0,205695232
16/08/2021 09:14,202106,DURHAM TEES VALLEY,0,33873801,74628,205695232
16/08/2021 09:14,202106,LYDD,0,33873801,17,205695232
16/08/2021 09:14,202106,SCATSTA,0,33873801,89487,205695232
16/08/2021 09:14,202106,WICK JOHN O GROATS,0,33873801,7808,205695232

