Run_Date,This_Period,Last_Period,rpt_apt_grp_name,rpt_apt_name,total_pax_tp,total_pax_eu_shd_tp,total_pax_eu_cht_tp,total_pax_eu_tp,total_pax_eu_lp,total_pax_eu_pc,total_pax_oi_shd_tp,total_pax_oi_cht_tp,total_pax_oi_tp,total_pax_oi_lp,total_pax_oi_pc
08/12/2020 11:00:19,      202010,201910,London Area Airports,GATWICK,"353,264","230,346","35,570","265,916","2,536,236",-89.5153290,"82,610","4,738","87,348","1,122,789",-92.2204439
08/12/2020 11:00:19,      202010,201910,London Area Airports,HEATHROW,"1,114,636","600,241",437,"600,678","2,420,621",-75.1849629,"486,734","27,224","513,958","4,138,603",-87.5813650
08/12/2020 11:00:19,      202010,201910,London Area Airports,LONDON CITY,"12,067","11,505",0,"11,505","307,309",-96.2562112,562,0,562,"54,730",-98.9731409
08/12/2020 11:00:19,      202010,201910,London Area Airports,LUTON,"277,138","229,211",179,"229,390","1,335,381",-82.8221309,"47,748",0,"47,748","221,625",-78.4554992
08/12/2020 11:00:19,      202010,201910,London Area Airports,SOUTHEND,"6,303","6,303",0,"6,303","187,392",-96.6364626,0,0,0,868,0.0000000
08/12/2020 11:00:19,      202010,201910,London Area Airports,STANSTED,"374,635","323,374","3,977","327,351","2,150,138",-84.7753493,"46,123","1,161","47,284","225,644",-79.0448671
08/12/2020 11:00:19,      202010,201910,Other UK Airports,ABERDEEN,"38,632","9,976",18,"9,994","74,757",-86.6313522,"2,576","26,062","28,638","55,011",-47.9413208
08/12/2020 11:00:19,      202010,201910,Other UK Airports,BELFAST CITY (GEORGE BEST),847,842,5,847,"4,637",-81.7338797,0,0,0,0,0.0000000
08/12/2020 11:00:19,      202010,201910,Other UK Airports,BELFAST INTERNATIONAL,"11,204","8,267",235,"8,502","189,986",-95.5249334,"2,063",639,"2,702","4,220",-35.9715640
08/12/2020 11:00:19,      202010,201910,Other UK Airports,BIGGIN HILL,60,0,51,51,56,-8.9285714,0,9,9,19,-52.6315789
08/12/2020 11:00:19,      202010,201910,Other UK Airports,BIRMINGHAM,"124,766","85,503","18,866","104,369","799,697",-86.9489319,"15,681","4,716","20,397","185,560",-89.0078681
08/12/2020 11:00:19,      202010,201910,Other UK Airports,BLACKPOOL,852,0,0,0,0,0.0000000,0,852,852,"1,015",-16.0591133
08/12/2020 11:00:19,      202010,201910,Other UK Airports,BOURNEMOUTH,"7,310","6,118",798,"6,916","80,473",-91.4058131,0,394,394,0,0.0000000
08/12/2020 11:00:19,      202010,201910,Other UK Airports,BRISTOL,"77,441","61,633","7,697","69,330","625,007",-88.9073242,"6,972","1,139","8,111","40,781",-80.1108359
08/12/2020 11:00:19,      202010,201910,Other UK Airports,CARDIFF WALES,"7,731","2,491","4,354","6,845","105,561",-93.5155976,0,886,886,"14,661",-93.9567560
08/12/2020 11:00:19,      202010,201910,Other UK Airports,DONCASTER SHEFFIELD,"22,571","16,723","4,493","21,216","122,116",-82.6263553,49,"1,306","1,355","8,830",-84.6545866
08/12/2020 11:00:19,      202010,201910,Other UK Airports,DUNDEE,3,0,3,3,14,-78.5714286,0,0,0,24,0.0000000
08/12/2020 11:00:19,      202010,201910,Other UK Airports,EAST MIDLANDS INTERNATIONAL,"62,721","50,803","7,675","58,478","377,178",-84.4959144,"3,585",658,"4,243","18,363",-76.8937537
08/12/2020 11:00:19,      202010,201910,Other UK Airports,EDINBURGH,"83,465","74,644",242,"74,886","712,243",-89.4858918,"8,579",0,"8,579","136,866",-93.7318253
08/12/2020 11:00:19,      202010,201910,Other UK Airports,EXETER,"1,248",545,703,"1,248","53,837",-97.6818916,0,0,0,0,0.0000000
