rundate,this_period,last_period,group_name,airport_1_name,airport_2_name,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,BELFAST CITY (GEORGE BEST),3283,3283,0,3451,3451,0,-4.86815
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,BIRMINGHAM,8871,8871,0,10715,10715,0,-17.20952
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,BRISTOL,1086,1086,0,1729,1729,0,-37.18913
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,CARDIFF WALES,657,657,0,736,736,0,-10.7337
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,DURHAM TEES VALLEY,2814,2814,0,1688,1688,0,66.70616
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,GATWICK,13039,13039,0,13493,13493,0,-3.36471
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,HEATHROW,51648,51648,0,46145,46145,0,11.92545
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,HUMBERSIDE,1729,1729,0,2101,2101,0,-17.70585
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,KIRKWALL,4674,4560,114,3879,3879,0,20.49497
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,LEEDS BRADFORD,517,517,0,385,385,0,34.28571
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,LIVERPOOL (JOHN LENNON),0,0,0,40,40,0,-100
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,LONDON CITY,4259,4259,0,4605,4605,0,-7.51357
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,LUTON,5806,5806,0,6948,6948,0,-16.43638
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,MANCHESTER,17580,17580,0,17933,17933,0,-1.96844
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,NEWCASTLE,868,868,0,1100,1100,0,-21.09091
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,NORWICH,3370,3370,0,3745,3745,0,-10.01335
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,SCATSTA,7862,0,7862,8335,231,8104,-5.67487
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,SOUTHAMPTON,1300,1300,0,926,926,0,40.38877
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,STORNOWAY,663,663,0,425,425,0,56
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,SUMBURGH,13683,8420,5263,11241,9158,2083,21.72405
23/05/2018 14:10,201803,201703,Other Reporting Airports,ABERDEEN,WICK JOHN O GROATS,661,661,0,674,674,0,-1.92878
23/05/2018 14:10,201803,201703,Other Reporting Airports,ALDERNEY,GUERNSEY,2277,2277,0,2256,2256,0,0.93085
23/05/2018 14:10,201803,201703,Other Reporting Airports,ALDERNEY,JERSEY,0,0,0,97,97,0,-100
23/05/2018 14:10,201803,201703,Other Reporting Airports,ALDERNEY,SOUTHAMPTON,1410,1410,0,1314,1314,0,7.30594
23/05/2018 14:10,201803,201703,Other Reporting Airports,BARRA,GLASGOW,1160,1160,0,1204,1204,0,-3.65449
23/05/2018 14:10,201803,201703,Other Reporting Airports,BARRA,TIREE,0,0,0,11,11,0,-100
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),ABERDEEN,3231,3231,0,3408,3408,0,-5.19366
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BELFAST INTERNATIONAL,33,33,0,0,0,0,0
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BIRMINGHAM,23023,23023,0,21827,21827,0,5.47945
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),CARDIFF WALES,6334,6334,0,4194,4194,0,51.02527
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EAST MIDLANDS INTERNATIONAL,11630,11630,0,11159,11159,0,4.22081
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EDINBURGH,12081,12081,0,13552,13552,0,-10.85449
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EXETER,2153,2153,0,2152,2152,0,0.04647
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),GLASGOW,11967,11967,0,13620,13620,0,-12.13656
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),HEATHROW,54334,54167,167,58213,58213,0,-6.66346
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),INVERNESS,2416,2416,0,2034,2034,0,18.78073
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),ISLE OF MAN,714,714,0,1047,1047,0,-31.80516
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LEEDS BRADFORD,13253,13253,0,13649,13649,0,-2.90131
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LIVERPOOL (JOHN LENNON),1927,1927,0,2289,2289,0,-15.81477
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LONDON CITY,11702,11702,0,10260,10260,0,14.05458
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),MANCHESTER,24783,24783,0,23493,23493,0,5.491
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),NEWCASTLE,682,682,0,0,0,0,0
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST CITY (GEORGE BEST),SOUTHAMPTON,9675,9604,71,8969,8969,0,7.87156
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST INTERNATIONAL,BIRMINGHAM,20653,20653,0,22379,22379,0,-7.71259
23/05/2018 14:10,201803,201703,Other Reporting Airports,BELFAST INTERNATIONAL,BRISTOL,19044,19044,0,22610,22610,0,-15.77178
