Run_Date,This_Period,Last_Period,rpt_apt_grp_name,rpt_apt_name,total_pax_tp,total_pax_eu_shd_tp,total_pax_eu_cht_tp,total_pax_eu_tp,total_pax_eu_lp,total_pax_eu_pc,total_pax_oi_shd_tp,total_pax_oi_cht_tp,total_pax_oi_tp,total_pax_oi_lp,total_pax_oi_pc
24/07/2020 14:06:17,      202005,201905,London Area Airports,GATWICK,"6,992","2,486",163,"2,649","2,707,675",-99.9021670,"3,115","1,228","4,343","1,157,952",-99.6249413
24/07/2020 14:06:17,      202005,201905,London Area Airports,HEATHROW,"216,039","90,591",992,"91,583","2,404,663",-96.1914414,"94,875","29,581","124,456","3,925,290",-96.8293808
24/07/2020 14:06:17,      202005,201905,London Area Airports,LONDON CITY,,0,0,0,"300,215",0.0000000,0,0,0,"51,318",0.0000000
24/07/2020 14:06:17,      202005,201905,London Area Airports,LUTON,"34,731","29,764","1,316","31,080","1,371,490",-97.7338515,"2,257","1,394","3,651","173,627",-97.8972164
24/07/2020 14:06:17,      202005,201905,London Area Airports,SOUTHEND,179,0,0,0,"191,798",0.0000000,179,0,179,0,0.0000000
24/07/2020 14:06:17,      202005,201905,London Area Airports,STANSTED,"19,526","16,530","1,347","17,877","2,207,041",-99.1900015,125,"1,524","1,649","196,039",-99.1588408
24/07/2020 14:06:17,      202005,201905,Other UK Airports,ABERDEEN,"26,955","2,969",359,"3,328","61,711",-94.6071203,"2,218","21,409","23,627","58,113",-59.3430041
24/07/2020 14:06:17,      202005,201905,Other UK Airports,BELFAST CITY (GEORGE BEST),0,0,0,0,"17,214",0.0000000,0,0,0,8,0.0000000
24/07/2020 14:06:17,      202005,201905,Other UK Airports,BELFAST INTERNATIONAL,0,0,0,0,"238,326",0.0000000,0,0,0,"14,419",0.0000000
24/07/2020 14:06:17,      202005,201905,Other UK Airports,BIGGIN HILL,32,0,18,18,37,-51.3513514,0,14,14,1,1300.0000000
24/07/2020 14:06:17,      202005,201905,Other UK Airports,BIRMINGHAM,"6,184","3,832",898,"4,730","875,303",-99.4596157,889,565,"1,454","170,239",-99.1459066
24/07/2020 14:06:17,      202005,201905,Other UK Airports,BLACKPOOL,341,0,0,0,0,0.0000000,0,341,341,"1,422",-76.0196906
24/07/2020 14:06:17,      202005,201905,Other UK Airports,BOURNEMOUTH,,0,0,0,"85,029",0.0000000,0,0,0,669,0.0000000
24/07/2020 14:06:17,      202005,201905,Other UK Airports,BRISTOL,774,678,96,774,"667,021",-99.8839617,0,0,0,"62,661",0.0000000
24/07/2020 14:06:17,      202005,201905,Other UK Airports,CARDIFF WALES,72,0,72,72,"134,005",-99.9462707,0,0,0,"20,346",0.0000000
24/07/2020 14:06:17,      202005,201905,Other UK Airports,DONCASTER SHEFFIELD,284,0,10,10,"128,501",-99.9922180,102,172,274,"8,765",-96.8739304
