rundate,this_period,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_fixed_wing_this_period,total_pax_fixed_wing_last_period,total_pax_fixed_wing_percent_change,total_pax_rotary_wing_this_period,total_pax_rotary_wing_last_period,total_pax_rotary_wing_percent_change,total_atms_fixed_wing_this_period,total_atms_fixed_wing_last_period,total_atms_fixed_wing_percent_change,total_atms_rotary_wing_this_period,total_atms_rotary_wing_last_period,total_atms_rotary_wing_percent_change
7/24/2020 1:55:01 PM,202005,201905,London Area Airports,GATWICK,7031,4177166,-99.831680139,0,0,Null,126,25849,-99.512553677,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,London Area Airports,HEATHROW,228158,6769369,-96.629552917,0,0,Null,6698,41811,-83.980292268,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,London Area Airports,LONDON CITY,0,450969,Null,0,0,Null,0,7344,Null,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,London Area Airports,LUTON,34731,1660158,-97.907970205,0,0,Null,977,10305,-90.519165454,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,London Area Airports,SOUTHEND,179,203284,-99.911945849,0,0,Null,2,1808,-99.889380531,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,London Area Airports,STANSTED,20471,2568443,-99.202980171,0,0,Null,1236,16970,-92.716558633,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Non UK Reporting Airports,ALDERNEY,203,4838,-95.804051261,0,0,Null,65,417,-84.412470024,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Non UK Reporting Airports,GUERNSEY,1036,79030,-98.689105403,0,0,Null,247,1985,-87.556675063,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Non UK Reporting Airports,ISLE OF MAN,414,80509,-99.485771777,0,0,Null,235,1254,-81.259968102,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Non UK Reporting Airports,JERSEY,1125,166537,-99.324474441,0,0,Null,86,2281,-96.229723805,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,ABERDEEN,12109,232452,-94.790752499,21221,37606,-43.570174972,589,4276,-86.225444341,2176,2864,-24.022346369
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BARRA,71,1483,-95.212407283,0,0,Null,62,135,-54.074074074,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BELFAST CITY (GEORGE BEST),5132,221769,-97.685880353,0,0,Null,75,3193,-97.651111807,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BELFAST INTERNATIONAL,0,607358,Null,0,0,Null,350,4584,-92.364746946,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BENBECULA,243,3046,-92.022324360,0,0,Null,56,177,-68.361581921,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BIGGIN HILL,32,50,-36.000000000,0,0,Null,8,14,-42.857142857,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BIRMINGHAM,6184,1165846,-99.469569737,0,0,Null,225,9621,-97.661365762,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BLACKPOOL,0,0,Null,341,1422,-76.019690577,0,0,Null,88,353,-75.070821530
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BOURNEMOUTH,0,85976,Null,0,0,Null,2,533,-99.624765478,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,BRISTOL,774,850850,-99.909032144,0,0,Null,39,5799,-99.327470253,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,CAMPBELTOWN,20,905,-97.790055249,0,0,Null,77,97,-20.618556701,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,CARDIFF WALES,72,176704,-99.959253894,0,0,Null,3,1703,-99.823840282,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,CITY OF DERRY (EGLINTON),946,15341,-93.833518024,0,0,Null,52,254,-79.527559055,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,DONCASTER SHEFFIELD,284,144906,-99.804010876,0,0,Null,45,1017,-95.575221239,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,DUNDEE,0,1739,Null,0,0,Null,0,104,Null,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,EAST MIDLANDS INTERNATIONAL,0,501521,Null,0,0,Null,2139,5307,-59.694742793,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,EDINBURGH,9566,1380326,-99.306975309,0,0,Null,574,11878,-95.167536622,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,EXETER,0,99060,Null,0,0,Null,39,1440,-97.291666667,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,GLASGOW,2790,854948,-99.673664363,0,0,Null,289,7425,-96.107744108,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,HUMBERSIDE,459,16770,-97.262969589,233,2139,-89.107059374,87,361,-75.900277008,48,299,-83.946488294
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,INVERNESS,0,89405,Null,0,0,Null,22,1228,-98.208469055,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,ISLAY,92,4076,-97.742885182,0,0,Null,67,220,-69.545454545,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,KIRKWALL,914,16779,-94.552714703,0,0,Null,372,1053,-64.672364672,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,LEEDS BRADFORD,0,392657,Null,0,0,Null,1,2922,-99.965776865,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,LERWICK (TINGWALL),4,350,-98.857142857,0,0,Null,4,86,-95.348837209,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,LIVERPOOL (JOHN LENNON),1008,473772,-99.787239432,0,0,Null,106,3211,-96.698847711,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,MANCHESTER,18753,2641605,-99.290090684,0,0,Null,437,18037,-97.577202417,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,NEWCASTLE,67,526601,-99.987276895,0,0,Null,2,3992,-99.949899800,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,NEWQUAY,0,46040,Null,0,0,Null,0,876,Null,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,NORWICH,625,47981,-98.697401055,3825,7107,-46.179822710,61,944,-93.538135593,589,876,-32.762557078
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,PRESTWICK,4,75378,-99.994693412,0,0,Null,60,529,-88.657844991,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,SCATSTA,2145,4729,-54.641573271,1954,4562,-57.167908812,73,142,-48.591549296,140,299,-53.177257525
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,SOUTHAMPTON,1891,159249,-98.812551413,0,0,Null,75,2769,-97.291440953,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,STORNOWAY,362,11568,-96.870677732,0,0,Null,62,526,-88.212927757,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,SUMBURGH,976,19028,-94.870716838,551,5510,-90.000000000,64,792,-91.919191919,43,365,-88.219178082
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,0,14126,Null,0,0,Null,0,345,Null,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,TIREE,29,1218,-97.619047619,0,0,Null,51,150,-66.000000000,0,0,Null
7/24/2020 1:55:01 PM,202005,201905,Other UK Airports,WICK JOHN O GROATS,0,1312,Null,8,0,Null,0,129,Null,1,0,Null

