rundate,this_period,last_period,group_name,airport_1_name,airport_2_name,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,BELFAST CITY (GEORGE BEST),4292,4292,0,3998,3998,0,7.35368
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,BIRMINGHAM,10713,10713,0,12693,12693,0,-15.59915
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,BRISTOL,1130,1130,0,1373,1373,0,-17.69847
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,CARDIFF WALES,773,773,0,756,756,0,2.24868
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,DURHAM TEES VALLEY,1710,1710,0,1360,1360,0,25.73529
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,EDINBURGH,0,0,0,55,55,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,GATWICK,11257,11257,0,11311,11311,0,-0.47741
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,HEATHROW,66415,66415,0,62217,62217,0,6.74735
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,HUMBERSIDE,1979,1979,0,1930,1930,0,2.53886
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,JERSEY,566,566,0,702,702,0,-19.37322
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,KIRKWALL,4973,4973,0,4937,4937,0,0.72919
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,LEEDS BRADFORD,0,0,0,432,419,13,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,LONDON CITY,3701,3701,0,5696,5696,0,-35.02458
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,LUTON,6093,6093,0,6417,6417,0,-5.04909
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,MANCHESTER,21697,21548,149,18546,18546,0,16.99019
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,NEWCASTLE,972,972,0,786,786,0,23.66412
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,NEWQUAY,535,535,0,687,687,0,-22.12518
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,NORWICH,3631,3631,0,3679,3679,0,-1.3047
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,SCATSTA,8628,0,8628,8221,0,8221,4.95074
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,SOUTHAMPTON,0,0,0,2181,2181,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,STORNOWAY,673,673,0,392,392,0,71.68367
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,SUMBURGH,11395,9531,1864,13856,10961,2895,-17.76126
12/09/2018 13:25,201807,201707,Other Reporting Airports,ABERDEEN,WICK JOHN O GROATS,645,645,0,442,442,0,45.9276
12/09/2018 13:25,201807,201707,Other Reporting Airports,ALDERNEY,GUERNSEY,3176,3176,0,3132,3132,0,1.40485
12/09/2018 13:25,201807,201707,Other Reporting Airports,ALDERNEY,SOUTHAMPTON,2836,2836,0,2819,2819,0,0.60305
12/09/2018 13:25,201807,201707,Other Reporting Airports,BARRA,GLASGOW,1570,1570,0,1595,1595,0,-1.5674
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),ABERDEEN,4229,4229,0,3944,3944,0,7.22617
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BIRMINGHAM,25452,25452,0,25160,25084,76,1.16057
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),CARDIFF WALES,6683,6683,0,4442,4442,0,50.45025
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),DONCASTER SHEFFIELD,2768,2768,0,0,0,0,0
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EAST MIDLANDS INTERNATIONAL,14650,14650,0,14989,14989,0,-2.26166
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EDINBURGH,14886,14886,0,16969,16969,0,-12.27533
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EXETER,4111,4111,0,4118,4118,0,-0.16999
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),GLASGOW,14044,14044,0,16325,16208,117,-13.97243
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),HEATHROW,58685,58685,0,66729,66602,127,-12.05473
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),INVERNESS,4176,4176,0,3860,3860,0,8.18653
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),ISLE OF MAN,0,0,0,360,360,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LEEDS BRADFORD,15680,15680,0,14758,14758,0,6.24746
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LIVERPOOL (JOHN LENNON),3171,3171,0,3763,3763,0,-15.73213
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LONDON CITY,19246,19246,0,8916,8916,0,115.85913
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),MANCHESTER,26420,26420,0,26945,26945,0,-1.94841
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),NEWCASTLE,0,0,0,432,432,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),NEWQUAY,969,969,0,1250,1250,0,-22.48
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST CITY (GEORGE BEST),SOUTHAMPTON,13373,13373,0,11891,11891,0,12.46321
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,BELFAST CITY (GEORGE BEST),0,0,0,127,0,127,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,BIRMINGHAM,21698,21698,0,14545,14545,0,49.17841
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,BRISTOL,23851,23851,0,23555,23555,0,1.25663
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,CARDIFF WALES,0,0,0,54,0,54,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,EDINBURGH,31907,31907,0,23244,23244,0,37.26983
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,GATWICK,49968,49968,0,91879,91879,0,-45.61543
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,GLASGOW,22780,22780,0,17330,17192,138,31.44836
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,ISLE OF MAN,2397,2397,0,0,0,0,0
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,JERSEY,4506,4506,0,4311,4311,0,4.52331
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,LIVERPOOL (JOHN LENNON),40563,40563,0,40060,40060,0,1.25562
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,LUTON,30889,30889,0,31978,31978,0,-3.40547
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,MANCHESTER,31456,31456,0,20393,20393,0,54.24901
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,NEWCASTLE,24481,24481,0,21472,21472,0,14.0136
12/09/2018 13:25,201807,201707,Other Reporting Airports,BELFAST INTERNATIONAL,STANSTED,65109,65109,0,32463,32463,0,100.56372
12/09/2018 13:25,201807,201707,Other Reporting Airports,BENBECULA,GLASGOW,2722,2722,0,2744,2744,0,-0.80175
12/09/2018 13:25,201807,201707,Other Reporting Airports,BENBECULA,STORNOWAY,713,713,0,637,637,0,11.93093
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,ABERDEEN,10606,10606,0,12688,12688,0,-16.40921
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,BELFAST CITY (GEORGE BEST),25457,25457,0,25147,25147,0,1.23275
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,BELFAST INTERNATIONAL,21567,21567,0,14372,14372,0,50.06262
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,EDINBURGH,24202,24202,0,21790,21790,0,11.0693
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,GLASGOW,21203,21203,0,19204,19204,0,10.40929
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,GUERNSEY,2207,2207,0,3097,3097,0,-28.73749
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,INVERNESS,4322,4322,0,4090,4090,0,5.67237
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,ISLE OF MAN,3944,3944,0,4493,4493,0,-12.21901
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,JERSEY,8732,8732,0,6840,6840,0,27.66082
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,LEEDS BRADFORD,0,0,0,35,35,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,MANCHESTER,0,0,0,71,71,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BIRMINGHAM,NEWQUAY,4000,4000,0,4670,4670,0,-14.3469
12/09/2018 13:25,201807,201707,Other Reporting Airports,BOURNEMOUTH,EAST MIDLANDS INTERNATIONAL,80,0,80,0,0,0,0
12/09/2018 13:25,201807,201707,Other Reporting Airports,BOURNEMOUTH,GATWICK,0,0,0,958,958,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BOURNEMOUTH,NEWCASTLE,0,0,0,65,65,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BOURNEMOUTH,SOUTHAMPTON,35,35,0,0,0,0,0
12/09/2018 13:25,201807,201707,Other Reporting Airports,BOURNEMOUTH,STANSTED,0,0,0,4,4,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,ABERDEEN,1135,1135,0,1377,1377,0,-17.57444
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,BELFAST INTERNATIONAL,23674,23674,0,23626,23626,0,0.20317
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,BIRMINGHAM,0,0,0,190,190,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,EDINBURGH,34452,34452,0,32669,32669,0,5.45777
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,GATWICK,2,2,0,0,0,0,0
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,GLASGOW,26840,26840,0,25050,25044,6,7.14571
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,GUERNSEY,2942,2942,0,3138,3138,0,-6.24602
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,HAWARDEN,291,0,291,285,0,285,2.10526
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,INVERNESS,9678,9678,0,10285,10285,0,-5.9018
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,ISLE OF MAN,2863,2863,0,2552,2552,0,12.18652
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,JERSEY,3153,3153,0,3006,3006,0,4.89022
12/09/2018 13:25,201807,201707,Other Reporting Airports,BRISTOL,NEWCASTLE,17672,17672,0,14743,14743,0,19.86706
12/09/2018 13:25,201807,201707,Other Reporting Airports,CAMPBELTOWN,GLASGOW,903,903,0,852,852,0,5.98592
12/09/2018 13:25,201807,201707,Other Reporting Airports,CAMPBELTOWN,TIREE,13,13,0,0,0,0,0
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,ABERDEEN,62,62,0,71,71,0,-12.67606
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,ANGLESEY (VALLEY),1496,1496,0,1277,1277,0,17.14957
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,BELFAST CITY (GEORGE BEST),6761,6761,0,4492,4492,0,50.51202
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,DONCASTER SHEFFIELD,0,0,0,34,34,0,-100
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,EDINBURGH,9475,9475,0,8916,8916,0,6.26963
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,GLASGOW,2621,2621,0,2270,2270,0,15.46256
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,GUERNSEY,629,629,0,684,684,0,-8.04094
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,JERSEY,2187,2187,0,1869,1869,0,17.01445
12/09/2018 13:25,201807,201707,Other Reporting Airports,CARDIFF WALES,LONDON CITY,0,0,0,1985,1985,0,-100
