rundate,report_period,Reporting_Airport_Group_Name,rpt_apt_name,Total_EU_ATM,Scheduled_All_EU_International_ATM,scheduled_passenger_EU_international_atm,charter_all_EU_international_atm,charter_EU_international_passenger_atm,total_non_EU_international_atm,scheduled_all_non_EU_international_atm,scheduled_passenger_non_EU_international_atm,charter_all_non_EU_international_atm,charter_passenger_non_EU_international_atm,total_domestic_atm,scheduled_all_domestic_atm,scheduled_passenger_domestic_atm,charter_all_domestic_atm,charter_passenger_domestic_atm
19/11/2021 15:50,202109,Other UK Airports,ABERDEEN,343,329,329,14,14,2826,218,218,2608,2544,1554,1374,1323,180,110
19/11/2021 15:50,202109,Non UK Reporting Airports,ALDERNEY,0,0,0,0,0,0,0,0,0,0,372,372,370,0,0
19/11/2021 15:50,202109,Other UK Airports,BARRA,0,0,0,0,0,0,0,0,0,0,118,118,118,0,0
19/11/2021 15:50,202109,Other UK Airports,BELFAST CITY (GEORGE BEST),200,198,198,2,2,0,0,0,0,0,1259,1257,1257,2,2
19/11/2021 15:50,202109,Other UK Airports,BELFAST INTERNATIONAL,593,585,543,8,8,11,5,5,6,6,2352,2348,1909,4,4
19/11/2021 15:50,202109,Other UK Airports,BENBECULA,0,0,0,0,0,0,0,0,0,0,177,177,177,0,0
19/11/2021 15:50,202109,Other UK Airports,BIGGIN HILL,55,0,0,55,55,11,0,0,11,11,0,0,0,0,0
19/11/2021 15:50,202109,Other UK Airports,BIRMINGHAM,3256,2879,2716,377,374,124,118,118,6,5,837,832,795,5,5
19/11/2021 15:50,202109,Other UK Airports,BOURNEMOUTH,321,262,262,59,59,52,3,0,49,0,97,97,97,0,0
19/11/2021 15:50,202109,Other UK Airports,BRISTOL,2612,2417,2417,195,195,28,28,28,0,0,830,828,828,2,2
19/11/2021 15:50,202109,Other UK Airports,CAMPBELTOWN,0,0,0,0,0,0,0,0,0,0,96,96,96,0,0
19/11/2021 15:50,202109,Other UK Airports,CARDIFF WALES,235,146,146,89,89,2,0,0,2,2,82,76,76,6,6
19/11/2021 15:50,202109,Other UK Airports,CITY OF DERRY (EGLINTON),0,0,0,0,0,0,0,0,0,0,211,211,211,0,0
