rundate,reporting_period,airport_name,this_year_pax,this_year_total_pax_UK_airports,last_year_pax,last_year_total_pax_UK_airports
19/11/2021 15:26,202109,HEATHROW,13297951,42229372,38897545,132794877
19/11/2021 15:26,202109,STANSTED,4474459,42229372,13149354,132794877
19/11/2021 15:26,202109,GATWICK,3829297,42229372,19760701,132794877
19/11/2021 15:26,202109,MANCHESTER,3802098,42229372,12505365,132794877
19/11/2021 15:26,202109,LUTON,3363251,42229372,9114704,132794877
19/11/2021 15:26,202109,EDINBURGH,1803157,42229372,6506674,132794877
19/11/2021 15:26,202109,BELFAST INTERNATIONAL,1595560,42229372,2844766,132794877
19/11/2021 15:26,202109,BIRMINGHAM,1518171,42229372,5312158,132794877
19/11/2021 15:26,202109,GLASGOW,1273653,42229372,3642038,132794877
19/11/2021 15:26,202109,BRISTOL,1235703,42229372,3916063,132794877
19/11/2021 15:26,202109,ABERDEEN,890462,42229372,1510931,132794877
19/11/2021 15:26,202109,LIVERPOOL (JOHN LENNON),765801,42229372,2349980,132794877
19/11/2021 15:26,202109,NEWCASTLE,612636,42229372,2019764,132794877
19/11/2021 15:26,202109,BELFAST CITY (GEORGE BEST),607039,42229372,989280,132794877
19/11/2021 15:26,202109,EAST MIDLANDS INTERNATIONAL,522078,42229372,1643148,132794877
19/11/2021 15:26,202109,LEEDS BRADFORD,439327,42229372,1458672,132794877
19/11/2021 15:26,202109,LONDON CITY,375108,42229372,2117117,132794877
19/11/2021 15:26,202109,INVERNESS,248669,42229372,425236,132794877
19/11/2021 15:26,202109,DONCASTER SHEFFIELD,211445,42229372,578291,132794877
19/11/2021 15:26,202109,SOUTHAMPTON,173535,42229372,658175,132794877
19/11/2021 15:26,202109,SUMBURGH,161517,42229372,140340,132794877
19/11/2021 15:26,202109,BOURNEMOUTH,119248,42229372,326915,132794877
19/11/2021 15:26,202109,NORWICH,108968,42229372,206177,132794877
19/11/2021 15:26,202109,NEWQUAY,90836,42229372,146512,132794877
19/11/2021 15:26,202109,SOUTHEND,78581,42229372,878060,132794877
19/11/2021 15:26,202109,EXETER,76651,42229372,351887,132794877
19/11/2021 15:26,202109,CARDIFF WALES,73228,42229372,503363,132794877
19/11/2021 15:26,202109,ISLES OF SCILLY (ST.MARYS),68738,42229372,43895,132794877
19/11/2021 15:26,202109,KIRKWALL,62175,42229372,80292,132794877
19/11/2021 15:26,202109,CITY OF DERRY (EGLINTON),62168,42229372,119944,132794877
19/11/2021 15:26,202109,TEESSIDE INTERNATIONAL AIRPORT,51535,42229372,33190,132794877
19/11/2021 15:26,202109,LANDS END (ST JUST),50467,42229372,36102,132794877
19/11/2021 15:26,202109,PRESTWICK,49008,42229372,192650,132794877
19/11/2021 15:26,202109,STORNOWAY,46385,42229372,68118,132794877
19/11/2021 15:26,202109,HUMBERSIDE,24703,42229372,84786,132794877
19/11/2021 15:26,202109,BENBECULA,16443,42229372,18587,132794877
19/11/2021 15:26,202109,DUNDEE,13796,42229372,12157,132794877
19/11/2021 15:26,202109,ISLAY,9703,42229372,14226,132794877
19/11/2021 15:26,202109,BARRA,8918,42229372,8064,132794877
19/11/2021 15:26,202109,TIREE,7198,42229372,6483,132794877
19/11/2021 15:26,202109,CAMPBELTOWN,2931,42229372,3278,132794877
19/11/2021 15:26,202109,BIGGIN HILL,2286,42229372,2008,132794877
19/11/2021 15:26,202109,LERWICK (TINGWALL),2130,42229372,1620,132794877
19/11/2021 15:26,202109,BLACKPOOL,1637,42229372,13561,132794877
19/11/2021 15:26,202109,OXFORD (KIDLINGTON),686,42229372,384,132794877
19/11/2021 15:26,202109,LYDD,31,42229372,0,132794877
19/11/2021 15:26,202109,GLOUCESTERSHIRE,5,42229372,0,132794877
19/11/2021 15:26,202109,DURHAM TEES VALLEY,0,42229372,35050,132794877
19/11/2021 15:26,202109,SCATSTA,0,42229372,62524,132794877
19/11/2021 15:26,202109,WICK JOHN O GROATS,0,42229372,4742,132794877

