rundate,this_period,last_period,group_name,airport_1_name,airport_2_name,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,BELFAST CITY (GEORGE BEST),1515,1515,0,616,616,0,145.94156
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,BIRMINGHAM,2820,2820,0,507,507,0,456.21302
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,BRISTOL,4510,4510,0,331,331,0,1262.53776
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,EDINBURGH,28,28,0,9,9,0,211.11111
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,EXETER,446,446,0,36,36,0,1138.88889
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,HUMBERSIDE,989,989,0,661,661,0,49.62179
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,JERSEY,702,702,0,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,KIRKWALL,3127,3127,0,1537,1537,0,103.44828
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,MANCHESTER,5487,5487,0,1552,1552,0,253.54381
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,NEWCASTLE,404,404,0,410,410,0,-1.46341
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,NEWQUAY,1743,1743,0,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,NORWICH,1567,1567,0,1380,1380,0,13.55072
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,SOUTHAMPTON,0,0,0,379,379,0,-100
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,SUMBURGH,7509,4253,3256,4927,1871,3056,52.40511
19/11/2021 17:02,202109,202009,Other Reporting Airports,ABERDEEN,TEESSIDE INTERNATIONAL AIRPORT,739,739,0,968,968,0,-23.65702
19/11/2021 17:02,202109,202009,Other Reporting Airports,ALDERNEY,GUERNSEY,3413,3413,0,3987,3987,0,-14.39679
19/11/2021 17:02,202109,202009,Other Reporting Airports,ALDERNEY,SOUTHAMPTON,1726,1726,0,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,BARRA,GLASGOW,1206,1206,0,930,930,0,29.67742
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BIRMINGHAM,5694,5694,0,2028,2028,0,180.76923
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),CARDIFF WALES,549,549,0,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),DUNDEE,758,758,0,131,131,0,478.62595
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EDINBURGH,4003,4003,0,2331,2331,0,71.72887
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EXETER,2036,2036,0,1011,1011,0,101.38477
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),GLASGOW,2831,2831,0,2116,2116,0,33.79017
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),INVERNESS,1655,1655,0,391,391,0,323.27366
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LEEDS BRADFORD,2905,2905,0,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),MANCHESTER,5078,5078,0,2661,2661,0,90.83051
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),SOUTHAMPTON,2187,2187,0,1651,1651,0,32.46517
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST CITY (GEORGE BEST),TEESSIDE INTERNATIONAL AIRPORT,801,801,0,370,370,0,116.48649
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST INTERNATIONAL,BIRMINGHAM,23510,23510,0,12324,12324,0,90.76599
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST INTERNATIONAL,BOURNEMOUTH,1784,1784,0,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST INTERNATIONAL,BRISTOL,21555,21555,0,11426,11426,0,88.6487
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST INTERNATIONAL,CARDIFF WALES,272,272,0,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST INTERNATIONAL,EAST MIDLANDS INTERNATIONAL,5003,4921,82,0,0,0,0
19/11/2021 17:02,202109,202009,Other Reporting Airports,BELFAST INTERNATIONAL,EDINBURGH,22256,22215,41,14001,13913,88,58.96007
