rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,GATWICK,INNSBRUCK,0,0,0,462,462,0,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,VIENNA,23023,23023,0,4185,4185,0,450.131422
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,LUTON,VIENNA,4242,4242,0,3132,3132,0,35.440613
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,STANSTED,SALZBURG,0,0,0,823,823,0,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,STANSTED,VIENNA,13199,12758,441,3675,3675,0,259.156463
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,VIENNA,0,0,0,592,592,0,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,VIENNA,1428,1381,47,351,351,0,306.837607
19/11/2021 17:07,202109,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,VIENNA,2552,2552,0,0,0,0,0
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,HEATHROW,BRUSSELS,12722,12722,0,5339,5339,0,138.284323
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,LONDON CITY,ANTWERP,0,0,0,124,124,0,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,BIRMINGHAM,BRUSSELS,1065,1065,0,0,0,0,0
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,BRUSSELS,1205,1205,0,0,0,0,0
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,CHARLEROI,2319,2319,0,806,806,0,187.717122
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,LIVERPOOL (JOHN LENNON),LIEGE,0,0,0,104,0,104,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,5675,5675,0,0,0,0,0
19/11/2021 17:07,202109,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,CHARLEROI,3119,3119,0,1155,1155,0,170.04329
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,10309,10309,0,2108,2108,0,389.041746
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,GATWICK,PULA,4172,2060,2112,612,612,0,581.699346
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,GATWICK,SPLIT,14669,13196,1473,3336,3336,0,339.718225
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,GATWICK,ZADAR,1002,228,774,240,240,0,317.5
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,HEATHROW,DUBROVNIK,15137,15137,0,1538,1538,0,884.20026
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,HEATHROW,PULA,1641,1641,0,157,157,0,945.22293
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,HEATHROW,SPLIT,11491,11491,0,2820,2820,0,307.48227
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,7550,7550,0,1288,1288,0,486.180124
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,LONDON CITY,SPLIT,1305,1305,0,0,0,0,0
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,LUTON,DUBROVNIK,0,0,0,188,188,0,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,LUTON,PULA,511,511,0,167,167,0,205.988024
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,LUTON,SPLIT,10396,10396,0,2153,2153,0,382.861124
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,LUTON,ZADAR,0,0,0,353,353,0,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,STANSTED,DUBROVNIK,4172,4172,0,51,51,0,8080.392157
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,STANSTED,PULA,3466,3466,0,854,854,0,305.854801
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,STANSTED,RIJEKA,0,0,0,742,742,0,-100
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,STANSTED,SPLIT,2638,2638,0,41,41,0,6334.146341
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,STANSTED,ZADAR,5680,5680,0,0,0,0,0
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,STANSTED,ZAGREB,6838,6472,366,0,0,0,0
19/11/2021 17:07,202109,WESTERN EUROPE-EU,CROATIA,BELFAST INTERNATIONAL,SPLIT,1739,1739,0,369,369,0,371.273713
