rundate,reporting_period,reporting_airport_group_name,reporting_airport_name,grand_total,air_transport,air_taxi,positioning_flights,local_movements,test_and_training,other_flights,aero_club,private_flights,official,military,business_aviation
19/11/2021 15:33,202109,Other UK Airports,MANCHESTER,9310,8622,0,124,0,15,7,0,0,0,6,536
19/11/2021 15:33,202109,Other UK Airports,NEWCASTLE,2783,1965,15,43,0,30,0,6,622,44,56,17
19/11/2021 15:33,202109,Other UK Airports,NEWQUAY,3005,635,340,6,0,669,69,0,912,0,555,159
19/11/2021 15:33,202109,Other UK Airports,NORWICH,3126,1242,0,364,403,45,11,493,568,0,0,0
19/11/2021 15:33,202109,Other UK Airports,OXFORD (KIDLINGTON),6712,17,16,488,2,5093,2,0,740,0,0,370
19/11/2021 15:33,202109,Other UK Airports,PRESTWICK,2154,310,4,63,0,129,0,746,275,0,631,0
19/11/2021 15:33,202109,Other UK Airports,SHOREHAM,4921,0,0,21,270,2530,31,904,1123,0,18,24
19/11/2021 15:33,202109,Other UK Airports,STORNOWAY,717,554,177,15,29,51,0,0,42,0,26,0
19/11/2021 15:33,202109,Other UK Airports,SUMBURGH,1587,1241,101,113,24,45,154,0,6,0,4,0
19/11/2021 15:33,202109,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,1932,446,0,19,0,42,585,758,4,0,78,0
19/11/2021 15:33,202109,Other UK Airports,TIREE,151,134,14,2,0,0,2,0,13,0,0,0
19/11/2021 15:33,202109,Other UK Airports,WICK JOHN O GROATS,296,30,28,72,0,93,24,0,67,0,6,4

