rundate,reporting_period,reporting_airport_group_name,reporting_airport_name,total_atms,total_cancelled_atms,total_atms_excl_cancelled
19/11/2021 17:44,202109,Other UK Airports,ABERDEEN,"4,723",,"4,723"
19/11/2021 17:44,202109,Non UK Reporting Airports,ALDERNEY,372,,372
19/11/2021 17:44,202109,Other UK Airports,BARRA,118,14,104
19/11/2021 17:44,202109,Other UK Airports,BELFAST CITY (GEORGE BEST),"1,459",15,"1,444"
19/11/2021 17:44,202109,Other UK Airports,BELFAST INTERNATIONAL,"2,956",,"2,956"
19/11/2021 17:44,202109,Other UK Airports,BENBECULA,177,10,167
19/11/2021 17:44,202109,Other UK Airports,BIGGIN HILL,66,,66
19/11/2021 17:44,202109,Other UK Airports,BIRMINGHAM,"4,217",14,"4,203"
19/11/2021 17:44,202109,Other UK Airports,BOURNEMOUTH,470,,470
19/11/2021 17:44,202109,Other UK Airports,BRISTOL,"3,470",5,"3,465"
19/11/2021 17:44,202109,Other UK Airports,CAMPBELTOWN,96,14,82
19/11/2021 17:44,202109,Other UK Airports,CARDIFF WALES,319,,319
19/11/2021 17:44,202109,Other UK Airports,DONCASTER SHEFFIELD,457,,457
19/11/2021 17:44,202109,Other UK Airports,DUNDEE,134,2,132
19/11/2021 17:44,202109,Other UK Airports,EAST MIDLANDS INTERNATIONAL,"4,052",1,"4,051"
19/11/2021 17:44,202109,Other UK Airports,EDINBURGH,"5,328",55,"5,273"
19/11/2021 17:44,202109,Other UK Airports,EXETER,588,,588
19/11/2021 17:44,202109,Other UK Airports,GLASGOW,"3,640",,"3,640"
19/11/2021 17:44,202109,Other UK Airports,PRESTWICK,306,,306
19/11/2021 17:44,202109,Non UK Reporting Airports,GUERNSEY,"1,160",12,"1,148"
19/11/2021 17:44,202109,Other UK Airports,HUMBERSIDE,370,24,346
19/11/2021 17:44,202109,Other UK Airports,INVERNESS,789,,789
19/11/2021 17:44,202109,Other UK Airports,ISLAY,124,22,102
19/11/2021 17:44,202109,Non UK Reporting Airports,ISLE OF MAN,483,11,472
19/11/2021 17:44,202109,Other UK Airports,ISLES OF SCILLY (ST.MARYS),904,,904
19/11/2021 17:44,202109,Non UK Reporting Airports,JERSEY,"1,494",2,"1,492"
19/11/2021 17:44,202109,Other UK Airports,KIRKWALL,818,62,756
19/11/2021 17:44,202109,Other UK Airports,LANDS END (ST JUST),636,,636
19/11/2021 17:44,202109,Other UK Airports,LEEDS BRADFORD,"1,522",8,"1,514"
19/11/2021 17:44,202109,Other UK Airports,LERWICK (TINGWALL),89,,89
19/11/2021 17:44,202109,Other UK Airports,LIVERPOOL (JOHN LENNON),"1,929",3,"1,926"
19/11/2021 17:44,202109,London Area Airports,GATWICK,"7,987",14,"7,973"
19/11/2021 17:44,202109,London Area Airports,HEATHROW,"21,405",159,"21,246"
19/11/2021 17:44,202109,London Area Airports,LONDON CITY,"1,918",8,"1,910"
19/11/2021 17:44,202109,London Area Airports,LUTON,"5,685",1,"5,684"
19/11/2021 17:44,202109,London Area Airports,STANSTED,"10,680",23,"10,657"
19/11/2021 17:44,202109,Other UK Airports,CITY OF DERRY (EGLINTON),211,,211
19/11/2021 17:44,202109,Other UK Airports,MANCHESTER,"8,683",61,"8,622"
19/11/2021 17:44,202109,Other UK Airports,NEWCASTLE,"1,954",4,"1,950"
19/11/2021 17:44,202109,Other UK Airports,NEWQUAY,301,6,295
19/11/2021 17:44,202109,Other UK Airports,NORWICH,"1,242",,"1,242"
19/11/2021 17:44,202109,Other UK Airports,OXFORD (KIDLINGTON),1,,1
19/11/2021 17:44,202109,Other UK Airports,SUMBURGH,910,11,899
19/11/2021 17:44,202109,Other UK Airports,SHOREHAM,-,,-
19/11/2021 17:44,202109,Other UK Airports,SOUTHAMPTON,"1,179",,"1,179"
19/11/2021 17:44,202109,London Area Airports,SOUTHEND,392,1,391
19/11/2021 17:44,202109,Other UK Airports,STORNOWAY,391,16,375
19/11/2021 17:44,202109,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,446,,446
19/11/2021 17:44,202109,Other UK Airports,TIREE,128,8,120
19/11/2021 17:44,202109,Other UK Airports,WICK JOHN O GROATS,2,,2

