rundate,this_period,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_fixed_wing_this_period,total_pax_fixed_wing_last_period,total_pax_fixed_wing_percent_change,total_pax_rotary_wing_this_period,total_pax_rotary_wing_last_period,total_pax_rotary_wing_percent_change,total_atms_fixed_wing_this_period,total_atms_fixed_wing_last_period,total_atms_fixed_wing_percent_change,total_atms_rotary_wing_this_period,total_atms_rotary_wing_last_period,total_atms_rotary_wing_percent_change
12/17/2019 2:22:42 PM,201909,201809,London Area Airports,GATWICK,4370314,4479151,-2.429857801,0,0,Null,26116,26777,-2.468536431,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,London Area Airports,HEATHROW,6777720,6983206,-2.942573941,0,0,Null,39431,40671,-3.048855450,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,London Area Airports,LONDON CITY,471051,421131,11.853793713,0,0,Null,6914,6520,6.042944785,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,London Area Airports,LUTON,1733012,1565338,10.711680161,0,0,Null,10523,9812,7.246229107,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,London Area Airports,SOUTHEND,210465,154108,36.569808186,0,0,Null,1895,1763,7.487237663,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,London Area Airports,STANSTED,2611175,2682249,-2.649791276,0,0,Null,16639,17345,-4.070337273,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Non UK Reporting Airports,ALDERNEY,5028,5530,-9.077757685,0,0,Null,419,444,-5.630630631,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Non UK Reporting Airports,GUERNSEY,85880,81059,5.947519708,0,0,Null,2144,1832,17.030567686,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Non UK Reporting Airports,ISLE OF MAN,71292,70669,0.881574665,0,0,Null,1159,1139,1.755926251,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Non UK Reporting Airports,JERSEY,171020,171252,-0.135472870,0,0,Null,2322,2287,1.530389156,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,ABERDEEN,231847,237476,-2.370344793,29948,30631,-2.229767229,4424,4405,0.431328036,2238,2353,-4.887377816
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BARRA,1175,1297,-9.406322282,0,0,Null,112,114,-1.754385965,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BELFAST CITY (GEORGE BEST),207191,220240,-5.924900109,0,0,Null,2925,3042,-3.846153846,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BELFAST INTERNATIONAL,577048,598628,-3.604909894,0,0,Null,4334,4328,0.138632163,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BENBECULA,2647,3263,-18.878332823,0,0,Null,156,164,-4.878048780,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BIGGIN HILL,215,237,-9.282700422,0,0,Null,36,28,28.571428571,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BIRMINGHAM,1254144,1255406,-0.100525248,0,0,Null,9463,9704,-2.483511954,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BLACKPOOL,0,0,Null,1497,640,133.906250000,0,0,Null,397,173,129.479768786
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BOURNEMOUTH,93391,76101,22.719806573,0,0,Null,552,437,26.315789474,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,BRISTOL,928557,889035,4.445494272,0,0,Null,6246,6324,-1.233396584,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,CAMPBELTOWN,616,718,-14.206128134,0,0,Null,94,91,3.296703297,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,CARDIFF WALES,188359,178584,5.473614658,0,0,Null,1632,1699,-3.943496174,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,CITY OF DERRY (EGLINTON),16081,12136,32.506591958,0,0,Null,274,162,69.135802469,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,DONCASTER SHEFFIELD,159550,126673,25.954228604,0,0,Null,1081,916,18.013100437,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,DUNDEE,1832,2079,-11.880711881,0,0,Null,112,107,4.672897196,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,DURHAM TEES VALLEY,14566,12649,15.155348249,0,0,Null,314,305,2.950819672,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,EAST MIDLANDS INTERNATIONAL,549935,551719,-0.323353011,0,0,Null,5672,5528,2.604920405,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,EDINBURGH,1377614,1364613,0.952724326,0,0,Null,11542,11411,1.148015073,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,EXETER,103189,92913,11.059808638,0,0,Null,1360,1304,4.294478528,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,GLASGOW,882434,955964,-7.691712240,0,0,Null,7404,7823,-5.356001534,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,HUMBERSIDE,17857,16889,5.731541240,1582,1811,-12.644947543,371,404,-8.168316832,234,251,-6.772908367
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,INVERNESS,91392,85678,6.669156610,0,0,Null,1251,1081,15.726179463,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,ISLAY,3225,3072,4.980468750,0,0,Null,194,159,22.012578616,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,KIRKWALL,15938,16740,-4.790919952,0,0,Null,978,1008,-2.976190476,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,LEEDS BRADFORD,446809,464524,-3.813581214,0,0,Null,3181,3196,-0.469336671,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,LERWICK (TINGWALL),358,313,14.376996805,0,0,Null,94,65,44.615384615,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,LIVERPOOL (JOHN LENNON),444449,478443,-7.105130601,0,0,Null,3046,3340,-8.802395210,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,MANCHESTER,2945698,2840678,3.697004729,0,0,Null,18979,18510,2.533765532,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,NEWCASTLE,557739,579191,-3.703786834,0,0,Null,4078,4274,-4.585868039,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,NEWQUAY,43090,45922,-6.166978790,0,0,Null,799,787,1.524777637,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,NORWICH,51553,49996,3.114249140,5954,7213,-17.454595869,954,894,6.711409396,792,905,-12.486187845
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,PRESTWICK,77180,79926,-3.435678002,0,0,Null,497,511,-2.739726027,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,SCATSTA,4197,7367,-43.029727162,3709,6192,-40.100129199,113,220,-48.636363636,234,397,-41.057934509
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,SOUTHAMPTON,164279,180025,-8.746562977,0,0,Null,2840,2975,-4.537815126,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,STORNOWAY,11773,11404,3.235706770,0,0,Null,482,530,-9.056603774,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,SUMBURGH,20225,18058,12.000221508,6415,4790,33.924843424,831,683,21.669106881,430,303,41.914191419
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,TIREE,1054,1092,-3.479853480,0,0,Null,137,146,-6.164383562,0,0,Null
12/17/2019 2:22:42 PM,201909,201809,Other UK Airports,WICK JOHN O GROATS,947,1537,-38.386467144,0,0,Null,118,122,-3.278688525,0,0,Null

