rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,ATHENS,99859,99859,0,207,185,22,48141.0628
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,CHANIA,169,169,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,CORFU,67662,58139,9523,68749,56054,12695,-1.58111
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,HERAKLION,32740,32740,0,38384,29278,9106,-14.70404
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,KALAMATA,0,0,0,11,0,11,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,KAVALA,0,0,0,133,0,133,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,KEFALLINIA,6813,0,6813,7518,0,7518,-9.37749
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,MIKONOS,17758,17758,0,16620,16612,8,6.84717
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,RHODES,37972,18025,19947,30163,11633,18530,25.88933
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,SALONIKA,9026,9026,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,SKIATHOS,8018,0,8018,6665,0,6665,20.30008
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,LUTON,ZAKINTHOS,10786,0,10786,8722,0,8722,23.6643
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,SOUTHEND,RHODES,0,0,0,180,180,0,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,ATHENS,209683,209683,0,208684,208684,0,0.47871
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,CHANIA,31553,31553,0,24929,24929,0,26.57146
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,CORFU,86222,70930,15292,68427,53516,14911,26.00582
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,HERAKLION,57580,41609,15971,46911,31314,15597,22.74307
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,KAVALA,182,182,0,162,162,0,12.34568
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,KEFALLINIA,48874,40405,8469,28406,20331,8075,72.0552
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,KOS,42626,33848,8778,36112,26682,9430,18.03833
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,MIKONOS,0,0,0,76,0,76,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,PREVEZA,5780,0,5780,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,RHODES,95025,77542,17483,80806,63535,17271,17.59647
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,SALONIKA,128837,128837,0,117695,117695,0,9.46684
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,SKIATHOS,8477,8477,0,8836,8836,0,-4.06292
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,1,STANSTED,ZAKINTHOS,78162,70380,7782,65207,57740,7467,19.8675
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,ABERDEEN,CORFU,8851,0,8851,6994,0,6994,26.55133
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BELFAST INTERNATIONAL,CORFU,7175,0,7175,7363,0,7363,-2.55331
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BELFAST INTERNATIONAL,HERAKLION,8979,8979,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BELFAST INTERNATIONAL,RHODES,15380,8988,6392,6666,0,6666,130.72307
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BELFAST INTERNATIONAL,ZAKINTHOS,6497,6497,0,6202,6202,0,4.75653
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,ATHENS,0,0,0,8464,8464,0,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,CHANIA,31162,21874,9288,29612,20291,9321,5.23436
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,CORFU,84382,45799,38583,69424,36910,32514,21.54586
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,HERAKLION,74017,49280,24737,74793,56449,18344,-1.03753
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,KALAMATA,7938,7938,0,6433,6433,0,23.39499
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,KAVALA,6678,0,6678,6680,0,6680,-0.02994
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,KEFALLINIA,28974,8719,20255,30430,9577,20853,-4.78475
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,KOS,53116,35135,17981,39162,20807,18355,35.63148
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,MYTILINI,8479,8479,0,8680,8680,0,-2.31567
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,PREVEZA,2990,0,2990,10418,7616,2802,-71.29967
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,RHODES,83600,46531,37069,70167,42614,27553,19.14433
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,SALONIKA,13543,13543,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,SKIATHOS,17454,0,17454,17174,0,17174,1.63037
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,THIRA (SANTORINI),13426,6919,6507,13159,6810,6349,2.02903
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BIRMINGHAM,ZAKINTHOS,90465,63774,26691,65319,45872,19447,38.49722
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BOURNEMOUTH,CORFU,7788,0,7788,7978,186,7792,-2.38155
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BOURNEMOUTH,RHODES,8975,188,8787,9167,0,9167,-2.09447
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,ATHENS,35199,35199,0,4578,4578,0,668.87287
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,CHANIA,27660,21021,6639,32277,23903,8374,-14.3043
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,CORFU,68444,46511,21933,66420,46511,19909,3.04727
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,HERAKLION,44660,29387,15273,51968,32686,19282,-14.0625
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,KEFALLINIA,30987,24655,6332,32927,23856,9071,-5.89182
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,KOS,22660,9543,13117,11423,0,11423,98.37171
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,PREVEZA,6916,6916,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,RHODES,29923,7512,22411,29387,8035,21352,1.82394
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,SKIATHOS,12233,8093,4140,8170,8170,0,49.73072
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,THIRA (SANTORINI),6107,0,6107,7941,0,7941,-23.09533
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,BRISTOL,ZAKINTHOS,66844,44435,22409,54172,36972,17200,23.39216
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,ATHENS,174,174,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,CHANIA,184,0,184,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,CORFU,9332,0,9332,9360,0,9360,-0.29915
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,HERAKLION,9404,0,9404,9612,0,9612,-2.16396
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,KEFALLINIA,7553,0,7553,7617,0,7617,-0.84023
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,KOS,7667,0,7667,8336,0,8336,-8.02543
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,RHODES,17438,0,17438,16829,0,16829,3.61875
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,CARDIFF WALES,ZAKINTHOS,21638,0,21638,20916,0,20916,3.4519
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,DONCASTER SHEFFIELD,CORFU,16614,0,16614,17374,0,17374,-4.37435
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,DONCASTER SHEFFIELD,HERAKLION,6690,0,6690,7656,0,7656,-12.61755
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,DONCASTER SHEFFIELD,KEFALLINIA,7321,188,7133,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,DONCASTER SHEFFIELD,RHODES,9386,185,9201,9642,0,9642,-2.65505
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,DONCASTER SHEFFIELD,ZAKINTHOS,8040,0,8040,7907,0,7907,1.68205
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,CHANIA,10391,10391,0,17408,17408,0,-40.30905
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,CORFU,74899,59786,15113,61013,45524,15489,22.75908
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,HERAKLION,43250,20815,22435,42220,26711,15509,2.4396
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,KAVALA,3906,3906,0,4102,4102,0,-4.77816
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,KEFALLINIA,12333,5890,6443,12624,5257,7367,-2.30513
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,KOS,24911,8598,16313,25116,8944,16172,-0.81621
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,RHODES,62483,39536,22947,56091,38169,17922,11.39577
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,SALONIKA,13530,6107,7423,12182,4758,7424,11.06551
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,SKIATHOS,4913,4913,0,4747,4747,0,3.49695
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EAST MIDLANDS INTERNATIONAL,ZAKINTHOS,69936,46262,23674,61096,38653,22443,14.46903
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,ATHENS,53332,53332,0,52609,52609,0,1.37429
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,CORFU,19698,10520,9178,20917,11771,9146,-5.8278
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,HERAKLION,37110,37110,0,36648,36648,0,1.26064
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,KALAMATA,56,0,56,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,KEFALLINIA,6086,6086,0,5367,5367,0,13.39668
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,KOS,8166,8166,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,RHODES,17772,8754,9018,17771,8685,9086,0.00563
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,SALONIKA,6819,6819,0,4943,4943,0,37.95266
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EDINBURGH,ZAKINTHOS,14093,14093,0,11861,11861,0,18.81797
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EXETER,CORFU,9259,0,9259,8935,0,8935,3.62619
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,EXETER,RHODES,7376,0,7376,7733,0,7733,-4.61658
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,ATHENS,275,0,275,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,CHANIA,10143,10143,0,9951,9951,0,1.92945
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,CORFU,32426,22780,9646,33034,16814,16220,-1.84053
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,HERAKLION,52685,43030,9655,49333,35657,13676,6.79464
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,KEFALLINIA,6777,6777,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,KOS,27846,27846,0,17891,17891,0,55.6425
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,RHODES,27479,27479,0,28331,15305,13026,-3.00731
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,SALONIKA,5808,5808,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,GLASGOW,ZAKINTHOS,34685,25855,8830,33838,19842,13996,2.5031
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,CHANIA,20472,20472,0,20381,20381,0,0.44649
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,CORFU,41864,29118,12746,30311,21579,8732,38.11488
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,HERAKLION,31923,31734,189,32662,32657,5,-2.26257
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,KEFALLINIA,13092,13092,0,7189,7189,0,82.11156
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,KOS,18709,18709,0,9356,9356,0,99.96794
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,RHODES,35732,26741,8991,32324,23285,9039,10.54325
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,SALONIKA,10220,10220,0,4472,4472,0,128.53309
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LEEDS BRADFORD,ZAKINTHOS,17513,17513,0,17353,17353,0,0.92203
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LIVERPOOL (JOHN LENNON),CHANIA,186,186,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LIVERPOOL (JOHN LENNON),KAVALA,0,0,0,218,218,0,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LIVERPOOL (JOHN LENNON),MIKONOS,181,181,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LIVERPOOL (JOHN LENNON),RHODES,17690,17690,0,28291,28291,0,-37.47128
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,LIVERPOOL (JOHN LENNON),ZAKINTHOS,16583,16583,0,16086,16086,0,3.08964
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,ATHENS,97573,97274,299,109270,106895,2375,-10.70468
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,CHANIA,55083,29522,25561,45892,23201,22691,20.02746
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,CORFU,172981,122611,50370,173193,119227,53966,-0.12241
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,HERAKLION,188327,131298,57029,191753,126512,65241,-1.78667
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,KALAMATA,17938,17938,0,10990,10990,0,63.22111
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,KAVALA,21901,13715,8186,17152,9937,7215,27.68773
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,KEFALLINIA,93771,56401,37370,89299,51984,37315,5.00789
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,KOS,115045,65046,49999,107799,57677,50122,6.72177
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,MIKONOS,28198,28198,0,35147,35147,0,-19.77125
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,MYTILINI,8463,8463,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,PREVEZA,50130,34608,15522,57264,39937,17327,-12.45809
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,RHODES,156904,89316,67588,147126,80977,66149,6.646
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,SALONIKA,87744,73750,13994,66632,51440,15192,31.68448
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,SKIATHOS,49290,25931,23359,48902,25790,23112,0.79342
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,THIRA (SANTORINI),71775,55170,16605,55427,46690,8737,29.49465
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,MANCHESTER,ZAKINTHOS,125131,73658,51473,129785,78198,51587,-3.58593
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,ATHENS,0,0,0,126,0,126,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,CORFU,51486,51486,0,48267,48267,0,6.66915
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,HERAKLION,34276,34276,0,35088,35088,0,-2.31418
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,KAVALA,1614,1614,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,KEFALLINIA,12604,12604,0,12523,12523,0,0.64681
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,KOS,24034,24034,0,18243,18243,0,31.74368
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,RHODES,45365,45365,0,48219,48034,185,-5.91883
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,SALONIKA,10918,10918,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,SKIATHOS,6891,6891,0,8857,8857,0,-22.19713
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,THIRA (SANTORINI),8482,8482,0,8704,8704,0,-2.55055
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,ZAKINTHOS,41380,41380,0,42118,42118,0,-1.75222
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NORWICH,CORFU,8983,0,8983,9032,0,9032,-0.54252
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NORWICH,HERAKLION,9358,0,9358,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,NORWICH,RHODES,9183,0,9183,9109,0,9109,0.81238
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,PRESTWICK,CORFU,0,0,0,5706,5706,0,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,GREECE,2,SOUTHAMPTON,SKIATHOS,1465,0,1465,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,CORK,122810,122810,0,124950,124950,0,-1.71269
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,DUBLIN,1347017,1346905,112,1367300,1366599,701,-1.48343
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,IRELAND WEST(KNOCK),83636,83636,0,79837,79837,0,4.75845
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,SHANNON,115697,115695,2,114852,114837,15,0.73573
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,HEATHROW,CORK,403542,403542,0,401601,401601,0,0.48332
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,HEATHROW,DUBLIN,1809396,1809396,0,1803497,1803497,0,0.32709
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,HEATHROW,SHANNON,274143,274143,0,270079,270079,0,1.50474
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LONDON CITY,CORK,0,0,0,22,0,22,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LONDON CITY,DUBLIN,484467,484406,61,470563,470563,0,2.95476
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LONDON CITY,SHANNON,44,0,44,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,CORK,13253,13253,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,DUBLIN,356814,356814,0,358631,358295,336,-0.50665
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,IRELAND WEST(KNOCK),134530,134530,0,134889,134889,0,-0.26614
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,KERRY COUNTY,112148,112148,0,113539,113539,0,-1.22513
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,SHANNON,90,90,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,SOUTHEND,DUBLIN,122214,122214,0,19249,19249,0,534.9109
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,CORK,347080,347080,0,351914,351914,0,-1.37363
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,DUBLIN,898295,898295,0,890741,890502,239,0.84806
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,IRELAND WEST(KNOCK),158349,158349,0,160276,160276,0,-1.2023
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,KERRY COUNTY,81186,81186,0,78661,78661,0,3.20998
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,SHANNON,201589,201459,130,198935,198935,0,1.3341
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,ABERDEEN,DUBLIN,49903,49903,0,47473,47473,0,5.1187
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST CITY (GEORGE BEST),DUBLIN,0,0,0,65,65,0,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST CITY (GEORGE BEST),IRELAND WEST(KNOCK),60,60,0,39,39,0,53.84615
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST INTERNATIONAL,DUBLIN,875,0,875,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,CORK,76832,76832,0,77157,77157,0,-0.42122
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,DUBLIN,923343,923161,182,906714,906567,147,1.83399
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,IRELAND WEST(KNOCK),33410,33410,0,29813,29813,0,12.06521
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,SHANNON,38013,37863,150,37677,37632,45,0.89179
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BOURNEMOUTH,DUBLIN,0,0,0,149,149,0,-100
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BRISTOL,CORK,40493,40493,0,43130,43130,0,-6.11407
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BRISTOL,DUBLIN,429127,428850,277,429794,429340,454,-0.15519
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BRISTOL,IRELAND WEST(KNOCK),35454,35454,0,28117,28117,0,26.09453
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BRISTOL,SHANNON,13011,13011,0,0,0,0,0
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,CARDIFF WALES,CORK,14589,14502,87,15428,15309,119,-5.43816
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,CARDIFF WALES,DUBLIN,108275,104890,3385,100973,97808,3165,7.23164
03/03/2019 11:05,2018,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,CARDIFF WALES,IRELAND WEST(KNOCK),0,0,0,40,0,40,-100
