0
0
0
0
0
120
262
347
296
325
359
324
348
324
347
336
355
350
347
337
342
342
345
341
340
336
329
331
333
334
329
329
326
326
323
326
323
323
0
0
0
0
0
0
16
160
290
284
263
307
295
298
308
309
306
322
317
313
315
316
317
319
324
323
324
323
324
323
323
322
321
320
319
323
328
332
316
315
323
338
343
339
339
0
0
0
0
0
7
147
278
272
252
296
288
287
310
297
310
315
308
317
323
325
322
320
319
321
322
324
325
322
321
326
325
327
304
282
310
323
325
325
323
322
323
323
322
325
0
0
0
0
12
166
282
274
248
297
288
288
311
304
313
322
316
323
329
330
330
329
332
330
329
332
330
330
330
0
0
0
0
0
0
112
246
282
243
266
305
275
323
293
325
305
309
319
310
306
308
313
315
313
316
315
314
315
315
315
315
312
