rundate,reporting_period,airport_name,this_year_pax,this_year_total_pax_UK_airports,last_year_pax,last_year_total_pax_UK_airports
07/09/2020 13:15,202007,HEATHROW,50680134,178915899,80721494,296693963
07/09/2020 13:15,202007,GATWICK,27438846,178915899,46602243,296693963
07/09/2020 13:15,202007,MANCHESTER,17474517,178915899,29142633,296693963
07/09/2020 13:15,202007,STANSTED,17060826,178915899,28465595,296693963
07/09/2020 13:15,202007,LUTON,11323706,178915899,17669938,296693963
07/09/2020 13:15,202007,EDINBURGH,8782581,178915899,14747503,296693963
07/09/2020 13:15,202007,BIRMINGHAM,7499892,178915899,12674478,296693963
07/09/2020 13:15,202007,BRISTOL,5360524,178915899,8872790,296693963
07/09/2020 13:15,202007,GLASGOW,5120400,178915899,9184498,296693963
07/09/2020 13:15,202007,BELFAST INTERNATIONAL,3672336,178915899,6471199,296693963
07/09/2020 13:15,202007,LIVERPOOL (JOHN LENNON),3035987,178915899,5076879,296693963
07/09/2020 13:15,202007,LONDON CITY,2984698,178915899,5018258,296693963
07/09/2020 13:15,202007,NEWCASTLE,2979600,178915899,5270288,296693963
07/09/2020 13:15,202007,EAST MIDLANDS INTERNATIONAL,2564491,178915899,4795006,296693963
07/09/2020 13:15,202007,LEEDS BRADFORD,2241579,178915899,4048678,296693963
07/09/2020 13:15,202007,ABERDEEN,1903061,178915899,2967042,296693963
07/09/2020 13:15,202007,BELFAST CITY (GEORGE BEST),1381564,178915899,2508786,296693963
07/09/2020 13:15,202007,SOUTHEND,1285225,178915899,1785618,296693963
07/09/2020 13:15,202007,SOUTHAMPTON,983680,178915899,1883476,296693963
07/09/2020 13:15,202007,CARDIFF WALES,879128,178915899,1645979,296693963
07/09/2020 13:15,202007,DONCASTER SHEFFIELD,814954,178915899,1304186,296693963
07/09/2020 13:15,202007,INVERNESS,560018,178915899,908917,296693963
07/09/2020 13:15,202007,EXETER,557109,178915899,997368,296693963
07/09/2020 13:15,202007,BOURNEMOUTH,479337,178915899,735340,296693963
07/09/2020 13:15,202007,PRESTWICK,327231,178915899,647427,296693963
07/09/2020 13:15,202007,NORWICH,311566,178915899,541462,296693963
07/09/2020 13:15,202007,NEWQUAY,234749,178915899,465960,296693963
07/09/2020 13:15,202007,SUMBURGH,173499,178915899,259885,296693963
07/09/2020 13:15,202007,CITY OF DERRY (EGLINTON),141911,178915899,188316,296693963
07/09/2020 13:15,202007,HUMBERSIDE,118989,178915899,203725,296693963
07/09/2020 13:15,202007,KIRKWALL,101305,178915899,164905,296693963
07/09/2020 13:15,202007,STORNOWAY,84671,178915899,129836,296693963
07/09/2020 13:15,202007,SCATSTA,79663,178915899,131832,296693963
07/09/2020 13:15,202007,DURHAM TEES VALLEY,61706,178915899,144264,296693963
07/09/2020 13:15,202007,ISLES OF SCILLY (ST.MARYS),50905,178915899,92716,296693963
07/09/2020 13:15,202007,LANDS END (ST JUST),39194,178915899,64156,296693963
07/09/2020 13:15,202007,TEESSIDE INTERNATIONAL AIRPORT,27462,178915899,0,296693963
07/09/2020 13:15,202007,BENBECULA,22137,178915899,35862,296693963
07/09/2020 13:15,202007,ISLAY,19520,178915899,33739,296693963
07/09/2020 13:15,202007,DUNDEE,13432,178915899,21131,296693963
07/09/2020 13:15,202007,BLACKPOOL,12646,178915899,15360,296693963
07/09/2020 13:15,202007,BARRA,8848,178915899,14388,296693963
07/09/2020 13:15,202007,TIREE,7186,178915899,12019,296693963
07/09/2020 13:15,202007,WICK JOHN O GROATS,6646,178915899,15144,296693963
07/09/2020 13:15,202007,CAMPBELTOWN,4353,178915899,8144,296693963
07/09/2020 13:15,202007,LERWICK (TINGWALL),2058,178915899,3280,296693963
07/09/2020 13:15,202007,BIGGIN HILL,1904,178915899,2039,296693963
07/09/2020 13:15,202007,OXFORD (KIDLINGTON),119,178915899,0,296693963
07/09/2020 13:15,202007,LYDD,6,178915899,181,296693963

