Run_Date,This_Period,Last_Period,rpt_apt_grp_name,rpt_apt_name,total_pax_tp,total_pax_eu_shd_tp,total_pax_eu_cht_tp,total_pax_eu_tp,total_pax_eu_lp,total_pax_eu_pc,total_pax_oi_shd_tp,total_pax_oi_cht_tp,total_pax_oi_tp,total_pax_oi_lp,total_pax_oi_pc
07/09/2020 13:30:13,      202007,201907,London Area Airports,GATWICK,"243,209","184,340","15,005","199,345","3,101,491",-93.5726075,"43,046",818,"43,864","1,356,670",-96.7667893
07/09/2020 13:30:13,      202007,201907,London Area Airports,HEATHROW,"802,970","481,360",799,"482,159","2,690,175",-82.0770396,"294,260","26,551","320,811","4,614,503",-93.0477670
07/09/2020 13:30:13,      202007,201907,London Area Airports,LONDON CITY,"10,454","10,454",0,"10,454","338,434",-96.9110669,0,0,0,"55,122",0.0000000
07/09/2020 13:30:13,      202007,201907,London Area Airports,LUTON,"446,183","399,104",173,"399,277","1,485,586",-73.1232658,"46,906",0,"46,906","212,943",-77.9725091
07/09/2020 13:30:13,      202007,201907,London Area Airports,SOUTHEND,"20,819","20,727",0,"20,727","213,554",-90.2942581,92,0,92,747,-87.6840696
07/09/2020 13:30:13,      202007,201907,London Area Airports,STANSTED,"455,899","400,374",409,"400,783","2,394,566",-83.2628126,"53,996","1,120","55,116","251,981",-78.1269223
07/09/2020 13:30:13,      202007,201907,Other UK Airports,ABERDEEN,"40,514","10,896",18,"10,914","84,462",-87.0782127,"4,195","25,405","29,600","55,604",-46.7664197
07/09/2020 13:30:13,      202007,201907,Other UK Airports,BELFAST CITY (GEORGE BEST),13,0,13,13,"20,982",-99.9380421,0,0,0,7,0.0000000
07/09/2020 13:30:13,      202007,201907,Other UK Airports,BELFAST INTERNATIONAL,"21,047","20,683",21,"20,704","290,904",-92.8828755,343,0,343,"24,852",-98.6198294
07/09/2020 13:30:13,      202007,201907,Other UK Airports,BIGGIN HILL,221,0,199,199,151,31.7880795,0,22,22,77,-71.4285714
07/09/2020 13:30:13,      202007,201907,Other UK Airports,BIRMINGHAM,"122,538","110,593","6,791","117,384","1,011,526",-88.3953551,"4,713",441,"5,154","216,284",-97.6170221
07/09/2020 13:30:13,      202007,201907,Other UK Airports,BLACKPOOL,530,0,0,0,0,0.0000000,0,530,530,"1,642",-67.7222899
07/09/2020 13:30:13,      202007,201907,Other UK Airports,BOURNEMOUTH,"16,235","16,235",0,"16,235","92,098",-82.3720385,0,0,0,"2,477",0.0000000
07/09/2020 13:30:13,      202007,201907,Other UK Airports,BRISTOL,"100,364","98,150","1,088","99,238","779,512",-87.2692146,"1,126",0,"1,126","70,267",-98.3975408
07/09/2020 13:30:13,      202007,201907,Other UK Airports,CARDIFF WALES,"3,235","3,235",0,"3,235","156,855",-97.9375857,0,0,0,"26,735",0.0000000
